dagi_id,navn,nummer,afstemningssted_navn,kommune_id,opstillingskreds_nummer,opstillingskreds_dagi_id,afstemningssted_adresse,kommune_navn,kommune_dagi_id
706714,Middelfart V,1,Vestre Skole - Multisalen,410,45,403613,"Søndergade 41, 5500 Middelfart",Middelfart,389156
700808,Brenderup,10,Brenderup Forsamlingshus,410,45,403613,"Brenderupvej 22, Gl Brenderup, 5464 Brenderup Fyn",Middelfart,389156
703828,Strib,3,Strib Skole - Hallen,410,45,403613,"Røjlemosevej 9, Strib, 5500 Middelfart",Middelfart,389156
708394,Middelfart Ø,2,Lillebæltshallen - Hal B,410,45,403613,"Færøvej 74, 5500 Middelfart",Middelfart,389156
705422,Ejby,8,Ejby Skole Samlingssalen,410,45,403613,"Nørregade 88, Ejby, 5592 Ejby",Middelfart,389156
711266,Baaring,7,Båring Skole - Multisalen,410,45,403613,"Byvejen 29, Baaring, 5466 Asperup",Middelfart,389156
708388,Gelsted,9,Gelsted Skole - Festsalen,410,45,403613,"Gelstedvej 29, Gelsted, 5591 Gelsted",Middelfart,389156
705440,Hyllehøj,4,Hyllehøjskolen - Hallen,410,45,403613,"Hyllehøjvej 19, Kauslunde, 5500 Middelfart",Middelfart,389156
705434,Fjelsted/Harndrup,11,Fjelsted-Harndrup Skole,410,45,403613,"Fjellerupvej 26, Fjellerup, 5463 Harndrup",Middelfart,389156
709862,Nørre Aaby,6,Vestfynshallerne,410,45,403613,"Idrætsvej 9, 5580 Nørre Aaby",Middelfart,389156
706728,Aulby,5,Aulby gl. Skole - Mødelokale 1,410,45,403613,"Vejlbyvej 9, Aulby, 5500 Middelfart",Middelfart,389156
