Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Nordby;A;Socialdemokratiet;Listestemmer;48
1. Nordby;A;Socialdemokratiet;Johan Brink Jensen;72
1. Nordby;A;Socialdemokratiet;Jørgen Dalsgaard;17
1. Nordby;A;Socialdemokratiet;Kim Fischer;11
1. Nordby;B;Radikale Venstre;Listestemmer;60
1. Nordby;B;Radikale Venstre;Frank Jensen;364
1. Nordby;B;Radikale Venstre;Olav Nielsen;57
1. Nordby;B;Radikale Venstre;Melissa Gilroy;67
1. Nordby;B;Radikale Venstre;Mille Renée Larsen;64
1. Nordby;B;Radikale Venstre;Sofie Exner;10
1. Nordby;C;Det Konservative Folkeparti;Listestemmer;42
1. Nordby;C;Det Konservative Folkeparti;Christian Lorenzen;223
1. Nordby;C;Det Konservative Folkeparti;Anja Parbst Høst;16
1. Nordby;C;Det Konservative Folkeparti;Niels Fischer-Nielsen;59
1. Nordby;C;Det Konservative Folkeparti;Tina Haldan Gotthardsen;25
1. Nordby;C;Det Konservative Folkeparti;Tobias Tornel;17
1. Nordby;C;Det Konservative Folkeparti;Kurt Kirkegaard;17
1. Nordby;C;Det Konservative Folkeparti;Kenneth Lindenhoff;21
1. Nordby;F;SF - Socialistisk Folkeparti;Listestemmer;19
1. Nordby;F;SF - Socialistisk Folkeparti;Karen Jeppesen;74
1. Nordby;F;SF - Socialistisk Folkeparti;Stina Thøgersen;10
1. Nordby;F;SF - Socialistisk Folkeparti;Erik Stoye;11
1. Nordby;F;SF - Socialistisk Folkeparti;Niels Christian Nielsen;18
1. Nordby;L;Fanø Lokalliste;Listestemmer;9
1. Nordby;L;Fanø Lokalliste;Henning Kjærgaard;50
1. Nordby;O;Dansk Folkeparti;Listestemmer;7
1. Nordby;O;Dansk Folkeparti;Willy Morgenstern;7
1. Nordby;O;Dansk Folkeparti;John Ditlev Sørensen;15
1. Nordby;V;Venstre, Danmarks Liberale Parti;Listestemmer;27
1. Nordby;V;Venstre, Danmarks Liberale Parti;Erik Nørreby;163
1. Nordby;V;Venstre, Danmarks Liberale Parti;Emil Hoffmann Madsen;20
1. Nordby;V;Venstre, Danmarks Liberale Parti;Emil Lodal Malling;17
1. Nordby;V;Venstre, Danmarks Liberale Parti;Anders Frey;93
1. Nordby;V;Venstre, Danmarks Liberale Parti;Lars Christoffersen;9
1. Nordby;V;Venstre, Danmarks Liberale Parti;Rikke Iversen;16
1. Nordby;V;Venstre, Danmarks Liberale Parti;Dennis Feldberg;38
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Listestemmer;63
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Lasse Harder Schousboe;93
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Lisbet Petersen;5
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Peter Bøgsted Knudsen;3
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Mette Nørby Jensen;9
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Lars Nielsen;0
1. Nordby;Ø;Enhedslisten - De Rød - Grønne;Malene D. Beck;0
1. Nordby;Å;Alternativet;Listestemmer;5
1. Nordby;Å;Alternativet;Benjamin S. Andersen;55
1. Nordby;Å;Alternativet;Lene Kaltwasser Leonhardt;10
2. Sønderho;A;Socialdemokratiet;Listestemmer;2
2. Sønderho;A;Socialdemokratiet;Johan Brink Jensen;33
2. Sønderho;A;Socialdemokratiet;Jørgen Dalsgaard;0
2. Sønderho;A;Socialdemokratiet;Kim Fischer;7
2. Sønderho;B;Radikale Venstre;Listestemmer;8
2. Sønderho;B;Radikale Venstre;Frank Jensen;14
2. Sønderho;B;Radikale Venstre;Olav Nielsen;6
2. Sønderho;B;Radikale Venstre;Melissa Gilroy;0
2. Sønderho;B;Radikale Venstre;Mille Renée Larsen;1
2. Sønderho;B;Radikale Venstre;Sofie Exner;15
2. Sønderho;C;Det Konservative Folkeparti;Listestemmer;4
2. Sønderho;C;Det Konservative Folkeparti;Christian Lorenzen;15
2. Sønderho;C;Det Konservative Folkeparti;Anja Parbst Høst;0
2. Sønderho;C;Det Konservative Folkeparti;Niels Fischer-Nielsen;47
2. Sønderho;C;Det Konservative Folkeparti;Tina Haldan Gotthardsen;0
2. Sønderho;C;Det Konservative Folkeparti;Tobias Tornel;0
2. Sønderho;C;Det Konservative Folkeparti;Kurt Kirkegaard;10
2. Sønderho;C;Det Konservative Folkeparti;Kenneth Lindenhoff;0
2. Sønderho;F;SF - Socialistisk Folkeparti;Listestemmer;4
2. Sønderho;F;SF - Socialistisk Folkeparti;Karen Jeppesen;0
2. Sønderho;F;SF - Socialistisk Folkeparti;Stina Thøgersen;12
2. Sønderho;F;SF - Socialistisk Folkeparti;Erik Stoye;0
2. Sønderho;F;SF - Socialistisk Folkeparti;Niels Christian Nielsen;0
2. Sønderho;L;Fanø Lokalliste;Listestemmer;0
2. Sønderho;L;Fanø Lokalliste;Henning Kjærgaard;2
2. Sønderho;O;Dansk Folkeparti;Listestemmer;0
2. Sønderho;O;Dansk Folkeparti;Willy Morgenstern;3
2. Sønderho;O;Dansk Folkeparti;John Ditlev Sørensen;0
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Listestemmer;0
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Erik Nørreby;5
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Emil Hoffmann Madsen;4
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Emil Lodal Malling;32
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Anders Frey;0
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Lars Christoffersen;1
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Rikke Iversen;0
2. Sønderho;V;Venstre, Danmarks Liberale Parti;Dennis Feldberg;3
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Listestemmer;6
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Lasse Harder Schousboe;11
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Lisbet Petersen;0
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Peter Bøgsted Knudsen;0
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Mette Nørby Jensen;0
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Lars Nielsen;3
2. Sønderho;Ø;Enhedslisten - De Rød - Grønne;Malene D. Beck;8
2. Sønderho;Å;Alternativet;Listestemmer;4
2. Sønderho;Å;Alternativet;Benjamin S. Andersen;5
2. Sønderho;Å;Alternativet;Lene Kaltwasser Leonhardt;0
