Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
15. Læsø;A;Socialdemokratiet;Listestemmer;29
15. Læsø;A;Socialdemokratiet;Folmer Hjorth Kristensen;62
15. Læsø;A;Socialdemokratiet;Helle Egholm;47
15. Læsø;A;Socialdemokratiet;Michael Filtenborg;19
15. Læsø;A;Socialdemokratiet;Flemming Winther Olsen;43
15. Læsø;C;Det Konservative Folkeparti;Listestemmer;8
15. Læsø;C;Det Konservative Folkeparti;Karsten Skov Petersen;215
15. Læsø;C;Det Konservative Folkeparti;Michael M. Hansen;36
15. Læsø;C;Det Konservative Folkeparti;Torben Kjærsgaard;8
15. Læsø;C;Det Konservative Folkeparti;Anker Juul Strøm;18
15. Læsø;C;Det Konservative Folkeparti;Gregers Melchiorsen;5
15. Læsø;D;Nye Borgerlige;Listestemmer;6
15. Læsø;D;Nye Borgerlige;Ole Lind;41
15. Læsø;D;Nye Borgerlige;Maya Markiewicz;6
15. Læsø;D;Nye Borgerlige;Gitte Petersen;4
15. Læsø;D;Nye Borgerlige;Danny Depenau Petersen;0
15. Læsø;H;Læsø Borgerliste;Listestemmer;29
15. Læsø;H;Læsø Borgerliste;Niels Odgaard;72
15. Læsø;H;Læsø Borgerliste;Bente Faldt Faurholt;40
15. Læsø;H;Læsø Borgerliste;Jess Jessen-Klixbüll;120
15. Læsø;O;Dansk Folkeparti;Listestemmer;8
15. Læsø;O;Dansk Folkeparti;Brian Winther;53
15. Læsø;O;Dansk Folkeparti;Carsten Prager;27
15. Læsø;O;Dansk Folkeparti;Erling Nielsen;9
15. Læsø;V;Venstre, Danmarks Liberale Parti;Listestemmer;13
15. Læsø;V;Venstre, Danmarks Liberale Parti;Karsten Nielsen;21
15. Læsø;V;Venstre, Danmarks Liberale Parti;Tobias Birch Johansen;176
15. Læsø;V;Venstre, Danmarks Liberale Parti;Jens Morten Hansen;56
15. Læsø;V;Venstre, Danmarks Liberale Parti;Ole Larsen;17
15. Læsø;V;Venstre, Danmarks Liberale Parti;Michael Kristensen;20
15. Læsø;V;Venstre, Danmarks Liberale Parti;Anette Agerboe da Rosa;4
