Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Holmegårdshallen;A;Socialdemokratiet;Listestemmer;289
1. Holmegårdshallen;A;Socialdemokratiet;Helle Kirstine Moesgaard Adelborg;247
1. Holmegårdshallen;A;Socialdemokratiet;Kenneth Fendrich Christensen;16
1. Holmegårdshallen;A;Socialdemokratiet;Anders Liltorp;15
1. Holmegårdshallen;A;Socialdemokratiet;Lars Gundelack Jensen;15
1. Holmegårdshallen;A;Socialdemokratiet;Maria Staghøj Durhuus;37
1. Holmegårdshallen;A;Socialdemokratiet;Lars Andersen;8
1. Holmegårdshallen;A;Socialdemokratiet;Amanda Irina Larsen;22
1. Holmegårdshallen;A;Socialdemokratiet;Vagn Majland;7
1. Holmegårdshallen;A;Socialdemokratiet;Benthe Viola Hildeborg Holm;2
1. Holmegårdshallen;A;Socialdemokratiet;Yasir Iqbal;34
1. Holmegårdshallen;A;Socialdemokratiet;Lotte Stjernholm Christiansen;10
1. Holmegårdshallen;A;Socialdemokratiet;Jette Therese Jørgensen;5
1. Holmegårdshallen;A;Socialdemokratiet;Jakob Lavlund Borberg;10
1. Holmegårdshallen;A;Socialdemokratiet;Stefan Bruse thor Straten;4
1. Holmegårdshallen;A;Socialdemokratiet;Idris Murat Yorulmaz;7
1. Holmegårdshallen;A;Socialdemokratiet;Kurt Normark;3
1. Holmegårdshallen;A;Socialdemokratiet;Robert Jakobsen;2
1. Holmegårdshallen;A;Socialdemokratiet;Carsten Jelund;1
1. Holmegårdshallen;A;Socialdemokratiet;Mikail Erman;1
1. Holmegårdshallen;A;Socialdemokratiet;Mette Brix Johansen;3
1. Holmegårdshallen;A;Socialdemokratiet;Ann-Mari Lundbæk Lauritsen;1
1. Holmegårdshallen;B;Radikale Venstre;Listestemmer;71
1. Holmegårdshallen;B;Radikale Venstre;Susanne Wad Leth;25
1. Holmegårdshallen;B;Radikale Venstre;Jens Peter Andersen;5
1. Holmegårdshallen;B;Radikale Venstre;Ane Skjødsholm;2
1. Holmegårdshallen;B;Radikale Venstre;Flemming Bryde Thøgersen;4
1. Holmegårdshallen;B;Radikale Venstre;Charlotte Noer Helleberg;21
1. Holmegårdshallen;C;Det Konservative Folkeparti;Listestemmer;212
1. Holmegårdshallen;C;Det Konservative Folkeparti;Søren Friis Trebbien;43
1. Holmegårdshallen;C;Det Konservative Folkeparti;Tina Cartey Hansen;36
