Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. 10. Kreds, Søerne;A;Socialdemokratiet;Listestemmer;317
1. 10. Kreds, Søerne;A;Socialdemokratiet;Michael Vindfeldt;397
1. 10. Kreds, Søerne;A;Socialdemokratiet;Sine Heltberg;64
1. 10. Kreds, Søerne;A;Socialdemokratiet;Gunvor Wibroe;65
1. 10. Kreds, Søerne;A;Socialdemokratiet;Malte Mathies Løcke;26
1. 10. Kreds, Søerne;A;Socialdemokratiet;Rune Rummel;9
1. 10. Kreds, Søerne;A;Socialdemokratiet;Vibeke Westh;14
1. 10. Kreds, Søerne;A;Socialdemokratiet;Michael Haas;4
1. 10. Kreds, Søerne;A;Socialdemokratiet;Christine Jørnø Vestergaard;8
1. 10. Kreds, Søerne;A;Socialdemokratiet;Kristoffer Appel;22
1. 10. Kreds, Søerne;A;Socialdemokratiet;Christina Sylvest-Noer;28
1. 10. Kreds, Søerne;A;Socialdemokratiet;Søren Dahlstrøm;8
1. 10. Kreds, Søerne;A;Socialdemokratiet;Elvis Camacho;7
1. 10. Kreds, Søerne;A;Socialdemokratiet;Pernille Fendrich Schmidt;6
1. 10. Kreds, Søerne;A;Socialdemokratiet;Thomas Kruse Pedersen;2
1. 10. Kreds, Søerne;A;Socialdemokratiet;Manu Sareen;48
1. 10. Kreds, Søerne;A;Socialdemokratiet;Roxana Simion;6
1. 10. Kreds, Søerne;A;Socialdemokratiet;Aino Vedel;5
1. 10. Kreds, Søerne;A;Socialdemokratiet;Hanne Illum;5
1. 10. Kreds, Søerne;A;Socialdemokratiet;Malou Astrup Clemmensen;7
1. 10. Kreds, Søerne;A;Socialdemokratiet;Julie Weile;5
1. 10. Kreds, Søerne;A;Socialdemokratiet;Jesper Telcs;5
1. 10. Kreds, Søerne;A;Socialdemokratiet;Jasminka Kamic;4
1. 10. Kreds, Søerne;A;Socialdemokratiet;Helena Johannessen-Henry;3
1. 10. Kreds, Søerne;A;Socialdemokratiet;Anders Kaare;7
1. 10. Kreds, Søerne;B;Radikale Venstre;Listestemmer;202
1. 10. Kreds, Søerne;B;Radikale Venstre;Lone Loklindt;249
1. 10. Kreds, Søerne;B;Radikale Venstre;Ruben Kidde;80
1. 10. Kreds, Søerne;B;Radikale Venstre;Freja Fokdal;102
1. 10. Kreds, Søerne;B;Radikale Venstre;Emilie Normann;15
1. 10. Kreds, Søerne;B;Radikale Venstre;Kirsten Lee;9
1. 10. Kreds, Søerne;B;Radikale Venstre;Jens-Christian Navarro Poulsen;11
1. 10. Kreds, Søerne;B;Radikale Venstre;David Munis Zepernick;27
1. 10. Kreds, Søerne;B;Radikale Venstre;Thomas Baark;4
1. 10. Kreds, Søerne;B;Radikale Venstre;Anne-Sofie Sadolin Henningsen;24
1. 10. Kreds, Søerne;B;Radikale Venstre;Nicholai Tandrup;13
1. 10. Kreds, Søerne;B;Radikale Venstre;Lars Brask;16
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Listestemmer;816
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Simon Aggesen;581
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Alexandra Dessoy;80
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Nikolaj Bøgh;142
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Flemming Brank;18
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Helle Sjelle;47
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Laura Lindahl;154
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Merete Winther Hildebrandt;51
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Fasael Rehman;45
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Brian Holm;118
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Carina Høedt;77
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Bent Isager-Nielsen;107
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Michael Wagner Molin Brautsch;40
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Malene Sandfeld;36
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Claus Wagenblast-Franck;18
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Helene Fagerhøj;12
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Jacob Rosenberg;24
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Anders Storgaard;63
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Asli Usakli;2
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Jakob Sejergaard;11
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Klavs van Hauen;4
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Amalie Pilgaard Grammelstorff;17
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Niko Reich Morales;2
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Susan Vestergaard;3
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Torsten Vittrup Dalegaard;18
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Trine Labuhn;55
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Henrik Lange;60
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Susanne Elmark;31
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Bo Gøtz;9
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Else Marie Thorgaard;18
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Jacob Sten Teckemeier;6
1. 10. Kreds, Søerne;C;Det Konservative Folkeparti;Karsten Skawbo-Jensen;18
1. 10. Kreds, Søerne;D;Nye Borgerlige;Listestemmer;22
1. 10. Kreds, Søerne;D;Nye Borgerlige;Helle Rosenvig;15
1. 10. Kreds, Søerne;D;Nye Borgerlige;Karsten Larsen;2
1. 10. Kreds, Søerne;E;Hvid-sten;Listestemmer;2
1. 10. Kreds, Søerne;E;Hvid-sten;Per Odin Thiim Thim;2
1. 10. Kreds, Søerne;E;Hvid-sten;Frits Degner;0
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Listestemmer;156
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Balder Mørk Andersen;66
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Lotte Kofoed;89
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Nurten Akgün;20
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Carsten Bøtker;4
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Michella Lescher;1
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Henning C. Hansen;1
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Sidsel Rastad;9
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Tomas Munch Nielsen;0
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Morten J. Larsen;1
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;René Hülz;0
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Anette Schrøder;1
1. 10. Kreds, Søerne;F;SF - Socialistisk Folkeparti;Gitte Greve Jørgensen;0
1. 10. Kreds, Søerne;G;Veganerpartiet;Listestemmer;14
1. 10. Kreds, Søerne;G;Veganerpartiet;Carsten Olesen;8
1. 10. Kreds, Søerne;H;Havenisse-partiet;Listestemmer;3
1. 10. Kreds, Søerne;H;Havenisse-partiet;Hannibal Hildorf;0
1. 10. Kreds, Søerne;I;Liberal Alliance;Listestemmer;46
1. 10. Kreds, Søerne;I;Liberal Alliance;Lars Berg Andersen;44
1. 10. Kreds, Søerne;I;Liberal Alliance;Lara Ann Waters;3
1. 10. Kreds, Søerne;I;Liberal Alliance;Claus Willén;4
1. 10. Kreds, Søerne;I;Liberal Alliance;Katrine Fischer;12
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Listestemmer;7
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Bitten Vivi Jensen;29
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Katja Din;3
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Pierre Larsen;0
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Christel Jensen;1
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Mariana Burmeister;0
1. 10. Kreds, Søerne;J;Bitten Vivi Jensen;Patrick Hansen;0
1. 10. Kreds, Søerne;K;Kristendemokraterne;Listestemmer;14
1. 10. Kreds, Søerne;K;Kristendemokraterne;Jacob Bang;4
1. 10. Kreds, Søerne;O;Dansk Folkeparti;Listestemmer;30
1. 10. Kreds, Søerne;O;Dansk Folkeparti;Eva Bechmann;6
1. 10. Kreds, Søerne;O;Dansk Folkeparti;Christian Bülow;6
1. 10. Kreds, Søerne;O;Dansk Folkeparti;David M. Gerschwald;5
1. 10. Kreds, Søerne;T;Volt;Listestemmer;11
1. 10. Kreds, Søerne;T;Volt;Kathrine Richter;11
1. 10. Kreds, Søerne;T;Volt;Mathieu Pouletty;0
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Listestemmer;76
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;254
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Alexandra Sasha;43
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Martin Voergaard;10
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Peter Fjerring;6
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Bettina Palle;13
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Jesper Munk;1
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;William Birgisson;2
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Casper Pedersen;1
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Christian Ohm-Hieronymussen;5
1. 10. Kreds, Søerne;V;Venstre, Danmarks Liberale Parti;Lars Bøge;1
1. 10. Kreds, Søerne;Y;Kærlighedspartiet (Regnbuef / Bef);Listestemmer;4
1. 10. Kreds, Søerne;Y;Kærlighedspartiet (Regnbuef / Bef);Franco Calledda;1
1. 10. Kreds, Søerne;Y;Kærlighedspartiet (Regnbuef / Bef);Claus Bork;2
1. 10. Kreds, Søerne;Æ;Frihedslisten;Listestemmer;7
1. 10. Kreds, Søerne;Æ;Frihedslisten;Liv Oppedal;3
1. 10. Kreds, Søerne;Æ;Frihedslisten;Lone Nørgaard;5
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;398
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Mette Bang Larsen;114
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Pelle Dragsted;606
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Daniel Panduro;15
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Anja Lundtoft;23
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Thyge Enevoldsen;25
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Rasmus Holme Nielsen;18
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Tone Høybye;10
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Mads-Emil Gaardsvig Christensen;4
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Christina Ytzen;5
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Morten K. Christensen-Hornehøj;4
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Eva Thune Jacobsen;9
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Malte Bern Jensen;5
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Anne Eggen;3
1. 10. Kreds, Søerne;Ø;Enhedslisten - De Rød-Grønne;Peter Mikael Hansen;5
