Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Frederiks;A;Socialdemokratiet;Listestemmer;44
1. Frederiks;A;Socialdemokratiet;Mads Panny, Viborg;43
1. Frederiks;A;Socialdemokratiet;Anders Bertel, Frederiks;519
1. Frederiks;A;Socialdemokratiet;Bent Mikkelsen, Viborg;4
1. Frederiks;A;Socialdemokratiet;Birgith B. Langballe, Stoholm;2
1. Frederiks;A;Socialdemokratiet;Birthe Harritz, Ørum;2
1. Frederiks;A;Socialdemokratiet;Bjarne Andersen, Fly;0
1. Frederiks;A;Socialdemokratiet;Eva Pinnerup, Viborg;3
1. Frederiks;A;Socialdemokratiet;Lars Greve, Viborg;0
1. Frederiks;A;Socialdemokratiet;Marianne Aaris Andersen, Viborg;7
1. Frederiks;A;Socialdemokratiet;Martin Sanderhoff, Bjerringbro;1
1. Frederiks;A;Socialdemokratiet;Mette Nielsen, Klejtrup;5
1. Frederiks;A;Socialdemokratiet;Michael Philip Poulsen,Bjerringbro;5
1. Frederiks;A;Socialdemokratiet;Niels Dueholm, Bjerringbro;1
1. Frederiks;A;Socialdemokratiet;Steen Nysom, Viborg;1
1. Frederiks;A;Socialdemokratiet;Winnie Nielsen, Karup;18
1. Frederiks;B;Radikale Venstre;Listestemmer;8
1. Frederiks;B;Radikale Venstre;Lasse Christiansen;3
1. Frederiks;B;Radikale Venstre;Michael Flarup;0
1. Frederiks;B;Radikale Venstre;Jan Rønne;2
1. Frederiks;B;Radikale Venstre;Marianne Tøttrup;1
1. Frederiks;B;Radikale Venstre;Signe Driefer;4
1. Frederiks;C;Det Konservative Folkeparti;Listestemmer;36
1. Frederiks;C;Det Konservative Folkeparti;Torsten Nielsen;110
1. Frederiks;C;Det Konservative Folkeparti;Stine Damborg;31
1. Frederiks;C;Det Konservative Folkeparti;Nikolai Norup;5
1. Frederiks;C;Det Konservative Folkeparti;Jakob Valdemar Ekberg;0
1. Frederiks;C;Det Konservative Folkeparti;Peter Juhl;4
1. Frederiks;C;Det Konservative Folkeparti;Simon Højer;0
