bogstav,procent_25,procent_21,partier,listebogstav
DD,9.993346218434143,,Danmarksdemokraterne,Æ
DF,5.265992839263648,3.0211202938475665,Dansk Folkeparti,O
EL,1.672950793701087,2.0630547903275174,Enhedslisten,Ø
K,5.668388200627357,7.000306091215182,Konservative,C
LA,3.0322233135832195,,Liberal Alliance,I
M,2.823104464370584,,Moderaterne,M
SF,15.237159785811603,3.902662993572085,SF,F
S,26.14936155381642,57.413529231711045,Socialdemokratiet,A
V,30.15747283039194,20.97030915212733,Venstre,V
