bogstav,procent_25,procent_21,partier,listebogstav
K,36.28500823723229,23.169781931464176,Konservative,C
SF,19.357495881383855,13.045171339563865,SF,F
S,25.082372322899506,32.281931464174455,Socialdemokratiet,A
V,19.27512355848435,25.46728971962617,Venstre,V
