bogstav,procent_25,procent_21,partier,listebogstav
DF,4.022746419545071,1.3311640289897944,Dansk Folkeparti,O
EL,9.519797809604045,11.536754917911551,Enhedslisten,Ø
K,21.279135074417297,13.496524182813191,Konservative,C
LA,3.713844425723112,,Liberal Alliance,I
M,0.39314799213704016,,Moderaterne,M
R,3.889356922212862,8.549031208401123,Radikale,B
SF,11.134512777309745,5.797958881822216,SF,F
S,24.7893850042123,25.15900014790711,Socialdemokratiet,A
V,21.25807357483853,31.09007543262831,Venstre,V
