Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Helsingør Hallen;A;Socialdemokratiet;Listestemmer;437
1. Helsingør Hallen;A;Socialdemokratiet;Claus Christoffersen;326
1. Helsingør Hallen;A;Socialdemokratiet;Thomas Horn;169
1. Helsingør Hallen;A;Socialdemokratiet;Gitte Kondrup;126
1. Helsingør Hallen;A;Socialdemokratiet;Peter Poulsen;42
1. Helsingør Hallen;A;Socialdemokratiet;Lone Grønhøj Frandsen;44
1. Helsingør Hallen;A;Socialdemokratiet;Betina Svinggaard;96
1. Helsingør Hallen;A;Socialdemokratiet;Lene Lindberg;59
1. Helsingør Hallen;A;Socialdemokratiet;Silas Drejer;49
1. Helsingør Hallen;A;Socialdemokratiet;Daniel Boalth Petersen;37
1. Helsingør Hallen;A;Socialdemokratiet;Christian Thelin;30
1. Helsingør Hallen;A;Socialdemokratiet;Lars Rosenørn-Dohn;6
1. Helsingør Hallen;A;Socialdemokratiet;Palle Wørman;34
1. Helsingør Hallen;A;Socialdemokratiet;Harun Avdal;19
1. Helsingør Hallen;A;Socialdemokratiet;Thomas Hjalmar Mikkelsen;9
1. Helsingør Hallen;A;Socialdemokratiet;Jørgen Persson;9
1. Helsingør Hallen;A;Socialdemokratiet;Mads Sandholdt;4
1. Helsingør Hallen;B;Radikale Venstre;Listestemmer;71
1. Helsingør Hallen;B;Radikale Venstre;Christian Holm Donatzky, Helsingør;153
1. Helsingør Hallen;B;Radikale Venstre;Knud Mogensen, Tikøb;8
1. Helsingør Hallen;B;Radikale Venstre;Birgit Mørup, Helsingør;47
1. Helsingør Hallen;B;Radikale Venstre;Per Frank Povlsen, Helsingør;5
1. Helsingør Hallen;B;Radikale Venstre;Inge-Lise Candelaria, Helsingør;11
1. Helsingør Hallen;B;Radikale Venstre;Mogens Aarsleff Hansen, Espergærde;1
1. Helsingør Hallen;B;Radikale Venstre;Niels Frederiksen, Hellebæk;3
1. Helsingør Hallen;B;Radikale Venstre;Annette Steglich-Petersen,Hornbæk;10
1. Helsingør Hallen;B;Radikale Venstre;Noah Nevado, Helsingør;4
1. Helsingør Hallen;B;Radikale Venstre;Hanne E. Jakobsen, Snekkersten;10
1. Helsingør Hallen;B;Radikale Venstre;Poul Bernt Jensen, Snekkersten;1
1. Helsingør Hallen;C;Det Konservative Folkeparti;Listestemmer;253
1. Helsingør Hallen;C;Det Konservative Folkeparti;Benedikte Kiær;924
1. Helsingør Hallen;C;Det Konservative Folkeparti;Jens Bertram;28
1. Helsingør Hallen;C;Det Konservative Folkeparti;Michael Mathiesen;29
1. Helsingør Hallen;C;Det Konservative Folkeparti;Birgitte Bergman;58
1. Helsingør Hallen;C;Det Konservative Folkeparti;Janus Kyhl;41
1. Helsingør Hallen;C;Det Konservative Folkeparti;Arne Thorvald Koktvedgaard;4
1. Helsingør Hallen;C;Det Konservative Folkeparti;Michael Lagoni;49
1. Helsingør Hallen;C;Det Konservative Folkeparti;Kristina Kongsted;19
1. Helsingør Hallen;C;Det Konservative Folkeparti;Thomas Kok;82
1. Helsingør Hallen;C;Det Konservative Folkeparti;Gert Dyekjær;12
1. Helsingør Hallen;C;Det Konservative Folkeparti;Birgitte Milling;6
1. Helsingør Hallen;C;Det Konservative Folkeparti;Claus Birkelyng;37
1. Helsingør Hallen;C;Det Konservative Folkeparti;Carol Krogstrup;17
1. Helsingør Hallen;C;Det Konservative Folkeparti;Tom Pedersen;1
1. Helsingør Hallen;C;Det Konservative Folkeparti;Olav Berntsen;2
1. Helsingør Hallen;C;Det Konservative Folkeparti;Henrik Malmgreen;3
1. Helsingør Hallen;C;Det Konservative Folkeparti;Henrik Carmel;4
1. Helsingør Hallen;C;Det Konservative Folkeparti;Thomas Grauslund;5
1. Helsingør Hallen;C;Det Konservative Folkeparti;Sarah Thorning Guldborg;6
1. Helsingør Hallen;C;Det Konservative Folkeparti;Knud Vinther Hansen;13
1. Helsingør Hallen;C;Det Konservative Folkeparti;Hanne Buur;0
1. Helsingør Hallen;C;Det Konservative Folkeparti;Steen Boldsen;46
1. Helsingør Hallen;C;Det Konservative Folkeparti;Per E.Thomsen;6
1. Helsingør Hallen;D;Nye Borgerlige;Listestemmer;104
1. Helsingør Hallen;D;Nye Borgerlige;Ulla Kokfelt;127
1. Helsingør Hallen;D;Nye Borgerlige;Rene Schibler;8
1. Helsingør Hallen;D;Nye Borgerlige;Denise Rostgaard;61
1. Helsingør Hallen;D;Nye Borgerlige;Kenneth Kure;5
1. Helsingør Hallen;D;Nye Borgerlige;Jeanne Højstrøm;10
1. Helsingør Hallen;D;Nye Borgerlige;Margith Marie Jensen;5
1. Helsingør Hallen;D;Nye Borgerlige;Per Olsen;11
1. Helsingør Hallen;D;Nye Borgerlige;Peter la Cour;3
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Listestemmer;113
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Bente Borg Donkin;117
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Anders Wilsbech;13
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Niels Mørup;20
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Thorfinn Johansen;13
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Dorthe Bjørn Andersen;14
1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Ole Bergmann;25
1. Helsingør Hallen;H;Projekt Transparens;Listestemmer;0
1. Helsingør Hallen;H;Projekt Transparens;Jeppe Hauptmann;1
1. Helsingør Hallen;I;Liberal Alliance;Listestemmer;39
1. Helsingør Hallen;I;Liberal Alliance;Nicholas Just Villadsen,Kvistgård;19
1. Helsingør Hallen;I;Liberal Alliance;Kira Danholm, Snekkersten;6
1. Helsingør Hallen;I;Liberal Alliance;Aishah Yatim, Helsingør;3
1. Helsingør Hallen;I;Liberal Alliance;Jan Ilum, Helsingør;1
1. Helsingør Hallen;I;Liberal Alliance;Claus Helge Nielsen, Helsingør;3
1. Helsingør Hallen;I;Liberal Alliance;Nicklas M. Danholm, Snekkersten;2
1. Helsingør Hallen;J;Listehansen;Listestemmer;4
1. Helsingør Hallen;J;Listehansen;Jimmy Jørgensen;10
1. Helsingør Hallen;J;Listehansen;Erban Jakobsen;2
1. Helsingør Hallen;O;Dansk Folkeparti;Listestemmer;88
1. Helsingør Hallen;O;Dansk Folkeparti;Marlene Harpsøe;84
1. Helsingør Hallen;O;Dansk Folkeparti;Freja Södergran;20
1. Helsingør Hallen;O;Dansk Folkeparti;Rune Oliver Christensen;32
1. Helsingør Hallen;O;Dansk Folkeparti;Stefan Warburg;9
1. Helsingør Hallen;O;Dansk Folkeparti;Delvalle Villarroel;1
1. Helsingør Hallen;O;Dansk Folkeparti;Lotte Lehnerskjold;2
1. Helsingør Hallen;O;Dansk Folkeparti;Max Tranebæk;6
1. Helsingør Hallen;O;Dansk Folkeparti;Erik Warburg;1
1. Helsingør Hallen;O;Dansk Folkeparti;Betty Andersen;2
1. Helsingør Hallen;O;Dansk Folkeparti;Niels-Christian Kjeldsen;1
1. Helsingør Hallen;O;Dansk Folkeparti;Esther Warburg;0
1. Helsingør Hallen;O;Dansk Folkeparti;Torben Elleboe;2
1. Helsingør Hallen;O;Dansk Folkeparti;Randi Nielsen;1
1. Helsingør Hallen;O;Dansk Folkeparti;Viggo Pedersen;2
1. Helsingør Hallen;O;Dansk Folkeparti;Jens Kirkegaard;3
1. Helsingør Hallen;O;Dansk Folkeparti;Ib Kirkegaard;5
1. Helsingør Hallen;P;Bella Listen;Listestemmer;0
1. Helsingør Hallen;P;Bella Listen;Robert Christiansen;0
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Listestemmer;66
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Mette Lene Jensen, Espergærde;63
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Kari Jørgensen, Snekkersten;12
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Morten Westergaard, Espergærde;19
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Bjørn Cronquist,Helsingør;8
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Helena B. Sanders, Helsingør;9
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Christine S. Brun,Hornbæk;10
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Mikael Heibrock Sørensen,Snekkerst;0
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Freddy Jensen, Espergærde;0
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Holger Søndergaard, Espergærde;0
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Bettina Cronquist, Helsingør;5
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Mads Jessen Jensen, Espergærde;12
1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Karin Andersen, Hornbæk;1
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;168
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Allan Berg Mortensen, Helsingør;106
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Jørgen Bodilsen, Helsingør;26
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Malthe Jacobsen, Helsingør;74
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Annette Frøhling, Helsingør;28
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Karin Claudia Steinberg, Espergærd;3
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Suzanne Schytt, Helsingør;47
1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Hans Kjærgaard, Nygård;4
1. Helsingør Hallen;Å;Alternativet;Listestemmer;40
1. Helsingør Hallen;Å;Alternativet;Mette Skamris;39
1. Helsingør Hallen;Å;Alternativet;Helene Liliendahl Brydensholt;46
1. Helsingør Hallen;Å;Alternativet;Morten Greve;12
2. Skolen ved Gurrevej;A;Socialdemokratiet;Listestemmer;523
2. Skolen ved Gurrevej;A;Socialdemokratiet;Claus Christoffersen;379
2. Skolen ved Gurrevej;A;Socialdemokratiet;Thomas Horn;193
2. Skolen ved Gurrevej;A;Socialdemokratiet;Gitte Kondrup;103
2. Skolen ved Gurrevej;A;Socialdemokratiet;Peter Poulsen;46
2. Skolen ved Gurrevej;A;Socialdemokratiet;Lone Grønhøj Frandsen;22
2. Skolen ved Gurrevej;A;Socialdemokratiet;Betina Svinggaard;76
2. Skolen ved Gurrevej;A;Socialdemokratiet;Lene Lindberg;82
2. Skolen ved Gurrevej;A;Socialdemokratiet;Silas Drejer;86
2. Skolen ved Gurrevej;A;Socialdemokratiet;Daniel Boalth Petersen;44
2. Skolen ved Gurrevej;A;Socialdemokratiet;Christian Thelin;26
2. Skolen ved Gurrevej;A;Socialdemokratiet;Lars Rosenørn-Dohn;2
2. Skolen ved Gurrevej;A;Socialdemokratiet;Palle Wørman;35
2. Skolen ved Gurrevej;A;Socialdemokratiet;Harun Avdal;73
2. Skolen ved Gurrevej;A;Socialdemokratiet;Thomas Hjalmar Mikkelsen;24
2. Skolen ved Gurrevej;A;Socialdemokratiet;Jørgen Persson;7
2. Skolen ved Gurrevej;A;Socialdemokratiet;Mads Sandholdt;6
2. Skolen ved Gurrevej;B;Radikale Venstre;Listestemmer;58
2. Skolen ved Gurrevej;B;Radikale Venstre;Christian Holm Donatzky, Helsingør;77
2. Skolen ved Gurrevej;B;Radikale Venstre;Knud Mogensen, Tikøb;5
2. Skolen ved Gurrevej;B;Radikale Venstre;Birgit Mørup, Helsingør;21
2. Skolen ved Gurrevej;B;Radikale Venstre;Per Frank Povlsen, Helsingør;12
2. Skolen ved Gurrevej;B;Radikale Venstre;Inge-Lise Candelaria, Helsingør;9
2. Skolen ved Gurrevej;B;Radikale Venstre;Mogens Aarsleff Hansen, Espergærde;0
2. Skolen ved Gurrevej;B;Radikale Venstre;Niels Frederiksen, Hellebæk;0
2. Skolen ved Gurrevej;B;Radikale Venstre;Annette Steglich-Petersen,Hornbæk;1
2. Skolen ved Gurrevej;B;Radikale Venstre;Noah Nevado, Helsingør;7
2. Skolen ved Gurrevej;B;Radikale Venstre;Hanne E. Jakobsen, Snekkersten;4
2. Skolen ved Gurrevej;B;Radikale Venstre;Poul Bernt Jensen, Snekkersten;2
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Listestemmer;197
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Benedikte Kiær;702
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Jens Bertram;18
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Michael Mathiesen;22
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Birgitte Bergman;26
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Janus Kyhl;13
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Arne Thorvald Koktvedgaard;3
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Michael Lagoni;39
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Kristina Kongsted;9
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Thomas Kok;26
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Gert Dyekjær;8
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Birgitte Milling;6
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Claus Birkelyng;27
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Carol Krogstrup;9
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Tom Pedersen;5
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Olav Berntsen;0
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Henrik Malmgreen;5
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Henrik Carmel;6
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Thomas Grauslund;3
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Sarah Thorning Guldborg;5
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Knud Vinther Hansen;18
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Hanne Buur;0
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Steen Boldsen;19
2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Per E.Thomsen;5
2. Skolen ved Gurrevej;D;Nye Borgerlige;Listestemmer;132
