Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Herning;A;Socialdemokratiet;Listestemmer;750
1. Herning;A;Socialdemokratiet;Tommy Tønning;312
1. Herning;A;Socialdemokratiet;Lone Børlum;290
1. Herning;A;Socialdemokratiet;Vinnie Borbjerg;68
1. Herning;A;Socialdemokratiet;Mille Pedersen;125
1. Herning;A;Socialdemokratiet;Mona Burgdorf Herskind;107
1. Herning;A;Socialdemokratiet;Henrik Jensen;23
1. Herning;A;Socialdemokratiet;Jeanette Kæseler Hoffmann;50
1. Herning;A;Socialdemokratiet;Heinrich Berwald;25
1. Herning;A;Socialdemokratiet;Jan Kraft Henriksen;9
1. Herning;A;Socialdemokratiet;Jens Martin Christensen;18
1. Herning;A;Socialdemokratiet;Tove Brydsø Jensen;17
1. Herning;A;Socialdemokratiet;Jens Brun Pedersen;11
1. Herning;A;Socialdemokratiet;Jens Henry Jensen;8
1. Herning;A;Socialdemokratiet;Carsten Siggaard;10
1. Herning;A;Socialdemokratiet;Troels Thylstrup;90
1. Herning;A;Socialdemokratiet;Flemming Marinussen;8
1. Herning;A;Socialdemokratiet;Arulanantharajah Thillainadarasa;243
1. Herning;A;Socialdemokratiet;Marius Kristensen;33
1. Herning;B;Radikale Venstre;Listestemmer;135
1. Herning;B;Radikale Venstre;Johs. Poulsen, Hammerum-Gjellerup;508
1. Herning;B;Radikale Venstre;Kristina Taaning, Kibæk;89
1. Herning;B;Radikale Venstre;Philip Vivet, Herning;173
1. Herning;B;Radikale Venstre;Thomas Thisted, Skarrild;21
1. Herning;B;Radikale Venstre;Bodil Grove Christensen, Aulum;1
1. Herning;B;Radikale Venstre;Tommy Ib Sandgaard, Sunds;17
1. Herning;B;Radikale Venstre;Bue Poulsen, Herning;19
1. Herning;B;Radikale Venstre;Kristina S Kaspersen, Sinding;29
1. Herning;B;Radikale Venstre;Jan Bill Henschke, Studsgård;3
1. Herning;B;Radikale Venstre;Aksel Lynge Andersen, Haderup;0
1. Herning;B;Radikale Venstre;Hanne Frølund, Herning;11
1. Herning;B;Radikale Venstre;Martin Lundsgaard-Leth, Herning;11
1. Herning;C;Det Konservative Folkeparti;Listestemmer;200
1. Herning;C;Det Konservative Folkeparti;Per Ørum, Herning;175
1. Herning;C;Det Konservative Folkeparti;Mette Guldberg, Tjørring;150
1. Herning;C;Det Konservative Folkeparti;Kim Durup, Sunds;17
1. Herning;C;Det Konservative Folkeparti;Juliane Overgaard, Vildbjerg;4
1. Herning;C;Det Konservative Folkeparti;Gorm Hoff Lauridsen, Gjellerup;8
1. Herning;C;Det Konservative Folkeparti;Michael Hillebrandt, Herning;69
1. Herning;C;Det Konservative Folkeparti;Jimmy Storm Jessen, Aulum;3
1. Herning;C;Det Konservative Folkeparti;Jannie Munk Grønbek, Snejberg;14
1. Herning;C;Det Konservative Folkeparti;Lars Lie, Lind;13
1. Herning;C;Det Konservative Folkeparti;Jørn Baun Christensen, Gødstrup;11
1. Herning;C;Det Konservative Folkeparti;Karl Højhus Jeppesen, Kibæk;14
1. Herning;D;Nye Borgerlige;Listestemmer;127
1. Herning;D;Nye Borgerlige;Knud Nielsen;82
1. Herning;D;Nye Borgerlige;Niels Erik Andersen Raaballe;5
1. Herning;D;Nye Borgerlige;Mikael de Fries Jensen;24
1. Herning;F;SF - Socialistisk Folkeparti;Listestemmer;188
1. Herning;F;SF - Socialistisk Folkeparti;Kirsten Kronborg, Sunds;133
1. Herning;F;SF - Socialistisk Folkeparti;Peter Nowack, Tjørring;99
1. Herning;F;SF - Socialistisk Folkeparti;Michael Thomsen, Herning;183
1. Herning;F;SF - Socialistisk Folkeparti;Anita Lund Kjær, Kibæk;23
1. Herning;F;SF - Socialistisk Folkeparti;Lise Kortegaard, Herning;26
1. Herning;F;SF - Socialistisk Folkeparti;Jacob Guldberg Mortensen, Tjørring;8
1. Herning;F;SF - Socialistisk Folkeparti;Elsebeth Villadsen, Hammerum;5
1. Herning;F;SF - Socialistisk Folkeparti;Tove Jakobsen, Herning;26
1. Herning;F;SF - Socialistisk Folkeparti;Patrick Helsing Nordskov, Gullestr;49
1. Herning;F;SF - Socialistisk Folkeparti;Helle Bay-Jørgensen, Herning;5
1. Herning;F;SF - Socialistisk Folkeparti;Ulla Blok, Sønder Felding;11
1. Herning;F;SF - Socialistisk Folkeparti;Morten Hedegaard Buus, Gullestrup;8
1. Herning;H;Borgerlisten;Listestemmer;175
1. Herning;H;Borgerlisten;Lone Nielsen;262
1. Herning;H;Borgerlisten;Anne Marie Christensen;54
1. Herning;H;Borgerlisten;Ernst B. Knudsen;180
1. Herning;H;Borgerlisten;Jacob Bach Jensen;57
1. Herning;H;Borgerlisten;Henrik Nørgaard;58
1. Herning;H;Borgerlisten;Ulla Ørum-Petersen;9
1. Herning;H;Borgerlisten;Henrik Horsted;33
1. Herning;H;Borgerlisten;Dorthe Ahle;27
1. Herning;H;Borgerlisten;Poul-Erik Foldbjerg;21
1. Herning;H;Borgerlisten;Susanne Boes Andersen;23
1. Herning;H;Borgerlisten;Pernille Laugesen;9
1. Herning;H;Borgerlisten;Christina Clausen;16
1. Herning;H;Borgerlisten;Mulle Saadi;6
1. Herning;I;Liberal Alliance;Listestemmer;85
1. Herning;I;Liberal Alliance;Kenneth Storm, Aulum;89
1. Herning;I;Liberal Alliance;Tommy Markmann, Sørvad;9
1. Herning;I;Liberal Alliance;Steffen Troldtoft, Vind;5
1. Herning;I;Liberal Alliance;Aksel S. Nurmisto, Herning;39
1. Herning;K;Kristendemokraterne;Listestemmer;85
1. Herning;K;Kristendemokraterne;Karlo Brondbjerg, Herning;171
1. Herning;K;Kristendemokraterne;Jens Kr. Mølby Nielsen, Hodsager,;40
1. Herning;K;Kristendemokraterne;Jonas Røjkjær Laustsen, Aulum;22
1. Herning;K;Kristendemokraterne;Charles Damholt, Haunstrup;8
1. Herning;K;Kristendemokraterne;Anja Høgh Holm, Hammerum;10
1. Herning;K;Kristendemokraterne;Hanne Nørtoft Bødtker, Skærbæk Lin;21
1. Herning;K;Kristendemokraterne;Jan Lavdal, Vildbjerg;2
1. Herning;K;Kristendemokraterne;Martin Carlsen, Sunds;9
1. Herning;K;Kristendemokraterne;Birgit Bech Pedersen, Sdr. Felding;13
1. Herning;K;Kristendemokraterne;Torkild Engelst Nielsen, Herning;6
1. Herning;K;Kristendemokraterne;Brita Bach Pedersen, Aulum;2
1. Herning;K;Kristendemokraterne;Dorte Lundgaard Jeppesen, Sørvad;1
1. Herning;K;Kristendemokraterne;Knud Haaning Andersen, Herning;19
1. Herning;K;Kristendemokraterne;Annemette Kjærsgaard, Gjellerup;4
1. Herning;K;Kristendemokraterne;Erling Skov Larsen, Herning;10
1. Herning;O;Dansk Folkeparti;Listestemmer;121
1. Herning;O;Dansk Folkeparti;Erling Præstekjær;118
1. Herning;O;Dansk Folkeparti;Jakob Kjærsgaard;73
1. Herning;O;Dansk Folkeparti;Karina Due;31
1. Herning;O;Dansk Folkeparti;Danny Møller;3
1. Herning;O;Dansk Folkeparti;Hanne Strobl;5
1. Herning;O;Dansk Folkeparti;Dan Skovlyst;9
1. Herning;O;Dansk Folkeparti;Michelle Sundahl;20
1. Herning;O;Dansk Folkeparti;Inge Nielsen;1
1. Herning;O;Dansk Folkeparti;Kristian Martin Christensen;1
1. Herning;V;Venstre, Danmarks Liberale Parti;Listestemmer;856
1. Herning;V;Venstre, Danmarks Liberale Parti;Dorte West;2397
1. Herning;V;Venstre, Danmarks Liberale Parti;Søren Nørgaard;63
1. Herning;V;Venstre, Danmarks Liberale Parti;Bruno Hansen;534
1. Herning;V;Venstre, Danmarks Liberale Parti;Jonathan Damgaard;197
1. Herning;V;Venstre, Danmarks Liberale Parti;Malene Riberholdt Christensen;28
1. Herning;V;Venstre, Danmarks Liberale Parti;Marianne L. Sørensen;99
1. Herning;V;Venstre, Danmarks Liberale Parti;Marianne Bjørn;34
1. Herning;V;Venstre, Danmarks Liberale Parti;Pernille Kjellstrøm;100
1. Herning;V;Venstre, Danmarks Liberale Parti;Ulrik Hyldgaard;84
1. Herning;V;Venstre, Danmarks Liberale Parti;Lasse Ostersen Lindholdt;38
1. Herning;V;Venstre, Danmarks Liberale Parti;Søren Peder Jensen;24
1. Herning;V;Venstre, Danmarks Liberale Parti;Joan Hansen;84
1. Herning;V;Venstre, Danmarks Liberale Parti;Natascha Joof;146
1. Herning;V;Venstre, Danmarks Liberale Parti;Henrik Laursen;142
1. Herning;V;Venstre, Danmarks Liberale Parti;Allan Mørup;14
1. Herning;V;Venstre, Danmarks Liberale Parti;John Thomsen;24
1. Herning;V;Venstre, Danmarks Liberale Parti;Christian Hæsum;43
1. Herning;V;Venstre, Danmarks Liberale Parti;Johannes Videbæk;20
1. Herning;V;Venstre, Danmarks Liberale Parti;Anne Mette Bang Rasmussen;127
1. Herning;V;Venstre, Danmarks Liberale Parti;Jens-Bernhard Knudsen;11
1. Herning;V;Venstre, Danmarks Liberale Parti;Johs Østergård;32
1. Herning;V;Venstre, Danmarks Liberale Parti;Rikke Worsøe;54
1. Herning;V;Venstre, Danmarks Liberale Parti;Camilla Bøgelund Bech;22
1. Herning;V;Venstre, Danmarks Liberale Parti;Torsten Troelsen;28
1. Herning;V;Venstre, Danmarks Liberale Parti;Ole Suhnsen;67
1. Herning;V;Venstre, Danmarks Liberale Parti;Claus Udbye;30
1. Herning;V;Venstre, Danmarks Liberale Parti;Louise Enemærke Møller;159
