Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Fuglebjerg;A;Socialdemokratiet;Listestemmer;184
1. Fuglebjerg;A;Socialdemokratiet;Carsten Rasmussen;435
1. Fuglebjerg;A;Socialdemokratiet;Michael Perch;16
1. Fuglebjerg;A;Socialdemokratiet;Hanne Sørensen;11
1. Fuglebjerg;A;Socialdemokratiet;Marianne Olsen;29
1. Fuglebjerg;A;Socialdemokratiet;Linda Frederiksen;11
1. Fuglebjerg;A;Socialdemokratiet;Tina Højlund Pedersen;4
1. Fuglebjerg;A;Socialdemokratiet;Brian Hornbek;10
1. Fuglebjerg;A;Socialdemokratiet;Charlotte Roest;3
1. Fuglebjerg;A;Socialdemokratiet;Aligo Francis;5
1. Fuglebjerg;A;Socialdemokratiet;Jørgen Christiansen;6
1. Fuglebjerg;A;Socialdemokratiet;Per Sørensen;9
1. Fuglebjerg;A;Socialdemokratiet;Helle Jessen;9
1. Fuglebjerg;A;Socialdemokratiet;Christian von Benzon;1
1. Fuglebjerg;A;Socialdemokratiet;Evals Gruevski;6
1. Fuglebjerg;A;Socialdemokratiet;Lars Henriksen;0
1. Fuglebjerg;A;Socialdemokratiet;Anders Gjesing;2
1. Fuglebjerg;A;Socialdemokratiet;Henrik Rasmussen;0
1. Fuglebjerg;A;Socialdemokratiet;Kristoffer Petersen;1
1. Fuglebjerg;A;Socialdemokratiet;Lars Westermann;7
1. Fuglebjerg;A;Socialdemokratiet;Jan Grabas;3
1. Fuglebjerg;A;Socialdemokratiet;Tonny Ploug;0
1. Fuglebjerg;A;Socialdemokratiet;Janne G. Nissen;1
1. Fuglebjerg;A;Socialdemokratiet;Kim Skøt;1
1. Fuglebjerg;A;Socialdemokratiet;Michael Jørgensen;1
1. Fuglebjerg;A;Socialdemokratiet;Thor Temte;5
1. Fuglebjerg;B;Radikale Venstre;Listestemmer;17
1. Fuglebjerg;B;Radikale Venstre;Lars Hoppe Søe;10
1. Fuglebjerg;B;Radikale Venstre;Klaus Eusebius Jakobsen;9
1. Fuglebjerg;B;Radikale Venstre;Rikke Lücking Larsen;4
1. Fuglebjerg;B;Radikale Venstre;Andreas Pourkamali;7
1. Fuglebjerg;B;Radikale Venstre;Rasmus Eliasen;4
1. Fuglebjerg;B;Radikale Venstre;Lars Flemming Mogensen;3
1. Fuglebjerg;B;Radikale Venstre;Martin Christensen;2
1. Fuglebjerg;B;Radikale Venstre;Søren Linke;0
1. Fuglebjerg;B;Radikale Venstre;Mads Haupt;0
1. Fuglebjerg;B;Radikale Venstre;Marianne Olsen;1
1. Fuglebjerg;B;Radikale Venstre;Sara Yahia Yousif;3
1. Fuglebjerg;B;Radikale Venstre;Jan Ståhlberg;3
1. Fuglebjerg;B;Radikale Venstre;Hikmet Altun;2
1. Fuglebjerg;B;Radikale Venstre;Henning Jørgensen;3
1. Fuglebjerg;B;Radikale Venstre;Signe Amalie Kragh Nielsen;0
1. Fuglebjerg;C;Det Konservative Folkeparti;Listestemmer;86
1. Fuglebjerg;C;Det Konservative Folkeparti;Rune Kristensen, Lille Næstved;46
1. Fuglebjerg;C;Det Konservative Folkeparti;Anette Brix, Holme-Olstrup;12
1. Fuglebjerg;C;Det Konservative Folkeparti;Torben Johansen, Næstved;5
1. Fuglebjerg;C;Det Konservative Folkeparti;Thomas Palmskov, Næstved;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Regitze Harslund Sancoeur, Næstved;8
1. Fuglebjerg;C;Det Konservative Folkeparti;Louise Lindhagen, Tappernøje;7
1. Fuglebjerg;C;Det Konservative Folkeparti;Bjørn Bjerking, Næstved;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Claes Eiken, Holme-Olstrup;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Flemming Horsner, Tappernøje;0
1. Fuglebjerg;C;Det Konservative Folkeparti;Tine Pedersen, Næstved;2
1. Fuglebjerg;C;Det Konservative Folkeparti;Gitte Carlsberg, Næstved;4
1. Fuglebjerg;C;Det Konservative Folkeparti;Marc Hvenegaard, Fensmark;7
1. Fuglebjerg;C;Det Konservative Folkeparti;Lene Søs Jonassen, Tornemark;22
1. Fuglebjerg;C;Det Konservative Folkeparti;Andreas Rohde, Næstved;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Pernille Ørsted, Tappernøje;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Bettina Hansen, Næstved;2
1. Fuglebjerg;C;Det Konservative Folkeparti;Kristoffer Brix Larsen, Næstved;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Jakob Grandjean, Karrebæk;1
1. Fuglebjerg;C;Det Konservative Folkeparti;Claus Neergaard, Fuglebjerg;42
1. Fuglebjerg;C;Det Konservative Folkeparti;Flemming Wrist-Knudsen, Mogenstrup;0
