Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Listestemmer;167
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Kasper Damsgaard;249
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Søren Enemark;24
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Annette Normind Thomsen;11
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Camilla Christensen;31
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Torben Jensen;1
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Ulrik Løvstrøm Nielsen;14
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Helle Bager Nielsen;30
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Lisa Ward;16
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Morten Bybjerg Nygaard;5
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Waqar Ahmed;18
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Gitte Wallin Limkilde;8
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Allan Larsen;19
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Jesper Weidick;1
1. Glostrup Skole, Nordvang;A;Socialdemokratiet;Anne Tinghus;5
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Listestemmer;26
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Emilie Sloth;42
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Mikkel Bay;2
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Nicolai Ringkjær Skafte;16
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Pia Bach;4
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Thomas Skov Andersen;3
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Lise Sustmann Allen;6
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Juliette Forneris;4
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Bent Filstrup;2
1. Glostrup Skole, Nordvang;B;Radikale Venstre;Jørgen Boelskov;3
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Listestemmer;67
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Dan Kornbek Christiansen;54
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Vicky Schumann;30
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Jesper Gerding Kirchner;18
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Christian Ebbesen;20
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Lars Bennike;11
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Morten Hansen;0
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Poul Hermann;2
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Steffen Schlægelberger;2
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Gitte Pladsbjerg Schnoor;1
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Thue Agger Svaneberg;2
1. Glostrup Skole, Nordvang;C;Det Konservative Folkeparti;Martin Aa. Rosenkrantz;15
1. Glostrup Skole, Nordvang;D;Nye Borgerlige;Listestemmer;23
1. Glostrup Skole, Nordvang;D;Nye Borgerlige;Tonny Madsen;12
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Listestemmer;27
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Henrik Lund;33
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Lennart Larsen Lindberg;3
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Jens Erik Larsen;2
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Mogens Mathiesen;12
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Palle Laustrup;2
1. Glostrup Skole, Nordvang;F;SF - Socialistisk Folkeparti;Mads Hareskov Jørgensen;3
1. Glostrup Skole, Nordvang;I;Liberal Alliance;Listestemmer;9
1. Glostrup Skole, Nordvang;I;Liberal Alliance;Marlene Frandsen;19
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Listestemmer;6
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Flemming Ørhem;25
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Pia Hagbarth Dahlin;5
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Nia Hagbarth Juel;6
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Frederik Frydendal-Oesten;0
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Pia Christoffersen;0
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Ib Clasen;0
1. Glostrup Skole, Nordvang;L;Glostrup Borgerliste;Carsten Engholm;0
1. Glostrup Skole, Nordvang;O;Dansk Folkeparti;Listestemmer;24
1. Glostrup Skole, Nordvang;O;Dansk Folkeparti;Peder Kähler;13
1. Glostrup Skole, Nordvang;O;Dansk Folkeparti;Ann Spetzler;10
1. Glostrup Skole, Nordvang;O;Dansk Folkeparti;Henning Christensen;1
1. Glostrup Skole, Nordvang;O;Dansk Folkeparti;Jan Hvidkjær;1
1. Glostrup Skole, Nordvang;O;Dansk Folkeparti;Jane Jacobsen;2
1. Glostrup Skole, Nordvang;U;Bylisten;Listestemmer;12
1. Glostrup Skole, Nordvang;U;Bylisten;Lars Thomsen;52
1. Glostrup Skole, Nordvang;U;Bylisten;Kirstine Bjarnt;5
1. Glostrup Skole, Nordvang;U;Bylisten;Per Froholdt;1
1. Glostrup Skole, Nordvang;U;Bylisten;Ditte Sieling Emanuel;7
1. Glostrup Skole, Nordvang;U;Bylisten;Jonas Madsen;0
1. Glostrup Skole, Nordvang;U;Bylisten;Conny Iversen;1
1. Glostrup Skole, Nordvang;U;Bylisten;Bo Frederiksen;2
1. Glostrup Skole, Nordvang;U;Bylisten;Bibi Kjæhr Jensen;4
1. Glostrup Skole, Nordvang;U;Bylisten;Saefaldin Asaad;7
1. Glostrup Skole, Nordvang;U;Bylisten;Imad Daher;5
1. Glostrup Skole, Nordvang;U;Bylisten;Annette Thorsen;0
1. Glostrup Skole, Nordvang;U;Bylisten;Ellis Vest;0
1. Glostrup Skole, Nordvang;U;Bylisten;Annelise Cronfelt;0
1. Glostrup Skole, Nordvang;U;Bylisten;Pia Paulsen;0
1. Glostrup Skole, Nordvang;U;Bylisten;Mogens Jensen;2
1. Glostrup Skole, Nordvang;U;Bylisten;Jesper Hess-Nielsen;2
1. Glostrup Skole, Nordvang;U;Bylisten;Carsten Pedersen;0
1. Glostrup Skole, Nordvang;U;Bylisten;Kurt Kjær;0
1. Glostrup Skole, Nordvang;U;Bylisten;Tove Nika Brøndsted;0
1. Glostrup Skole, Nordvang;U;Bylisten;Sonja Sjøgren;0
1. Glostrup Skole, Nordvang;U;Bylisten;Helle Ø. Nielsen;0
1. Glostrup Skole, Nordvang;U;Bylisten;Mai-Britt Plough Hemmingsen;1
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Listestemmer;87
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Piet Papageorge;324
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Leif Meyer Olsen;5
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Maja Lüchau;21
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Torben Martinsen;3
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Ina-Maria Nielsen;11
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Eva Nørgaard Wojtala;4
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Gert Jensen;19
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Torben M. Jensen;4
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Ole Møller Andreasen;1
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Anker Jacobsen;0
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Jens Hoff;0
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Hans Sørensen;0
1. Glostrup Skole, Nordvang;V;Venstre, Danmarks Liberale Parti;Jan Otzen;0
1. Glostrup Skole, Nordvang;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;26
1. Glostrup Skole, Nordvang;Ø;Enhedslisten - De Rød-Grønne;Kirstina Tranberg;19
1. Glostrup Skole, Nordvang;Ø;Enhedslisten - De Rød-Grønne;John Simoni;2
1. Glostrup Skole, Nordvang;Ø;Enhedslisten - De Rød-Grønne;Signe Koustrup;10
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Listestemmer;149
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Kasper Damsgaard;175
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Søren Enemark;39
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Annette Normind Thomsen;14
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Camilla Christensen;10
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Torben Jensen;3
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Ulrik Løvstrøm Nielsen;5
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Helle Bager Nielsen;18
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Lisa Ward;5
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Morten Bybjerg Nygaard;6
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Waqar Ahmed;24
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Gitte Wallin Limkilde;3
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Allan Larsen;0
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Jesper Weidick;1
2. Aktivitetscentret Sydvestvej;A;Socialdemokratiet;Anne Tinghus;1
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Listestemmer;28
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Emilie Sloth;23
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Mikkel Bay;5
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Nicolai Ringkjær Skafte;8
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Pia Bach;1
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Thomas Skov Andersen;3
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Lise Sustmann Allen;6
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Juliette Forneris;6
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Bent Filstrup;3
2. Aktivitetscentret Sydvestvej;B;Radikale Venstre;Jørgen Boelskov;3
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Listestemmer;54
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Dan Kornbek Christiansen;43
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Vicky Schumann;12
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Jesper Gerding Kirchner;1
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Christian Ebbesen;5
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Lars Bennike;12
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Morten Hansen;1
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Poul Hermann;1
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Steffen Schlægelberger;2
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Gitte Pladsbjerg Schnoor;5
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Thue Agger Svaneberg;0
2. Aktivitetscentret Sydvestvej;C;Det Konservative Folkeparti;Martin Aa. Rosenkrantz;2
2. Aktivitetscentret Sydvestvej;D;Nye Borgerlige;Listestemmer;15
2. Aktivitetscentret Sydvestvej;D;Nye Borgerlige;Tonny Madsen;17
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Listestemmer;49
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Henrik Lund;24
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Lennart Larsen Lindberg;10
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Jens Erik Larsen;2
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Mogens Mathiesen;6
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Palle Laustrup;1
2. Aktivitetscentret Sydvestvej;F;SF - Socialistisk Folkeparti;Mads Hareskov Jørgensen;2
2. Aktivitetscentret Sydvestvej;I;Liberal Alliance;Listestemmer;3
2. Aktivitetscentret Sydvestvej;I;Liberal Alliance;Marlene Frandsen;7
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Listestemmer;10
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Flemming Ørhem;3
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Pia Hagbarth Dahlin;0
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Nia Hagbarth Juel;1
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Frederik Frydendal-Oesten;2
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Pia Christoffersen;1
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Ib Clasen;1
2. Aktivitetscentret Sydvestvej;L;Glostrup Borgerliste;Carsten Engholm;0
2. Aktivitetscentret Sydvestvej;O;Dansk Folkeparti;Listestemmer;31
2. Aktivitetscentret Sydvestvej;O;Dansk Folkeparti;Peder Kähler;12
2. Aktivitetscentret Sydvestvej;O;Dansk Folkeparti;Ann Spetzler;13
2. Aktivitetscentret Sydvestvej;O;Dansk Folkeparti;Henning Christensen;1
2. Aktivitetscentret Sydvestvej;O;Dansk Folkeparti;Jan Hvidkjær;1
2. Aktivitetscentret Sydvestvej;O;Dansk Folkeparti;Jane Jacobsen;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Listestemmer;18
2. Aktivitetscentret Sydvestvej;U;Bylisten;Lars Thomsen;115
2. Aktivitetscentret Sydvestvej;U;Bylisten;Kirstine Bjarnt;9
2. Aktivitetscentret Sydvestvej;U;Bylisten;Per Froholdt;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Ditte Sieling Emanuel;9
2. Aktivitetscentret Sydvestvej;U;Bylisten;Jonas Madsen;1
2. Aktivitetscentret Sydvestvej;U;Bylisten;Conny Iversen;3
2. Aktivitetscentret Sydvestvej;U;Bylisten;Bo Frederiksen;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Bibi Kjæhr Jensen;2
2. Aktivitetscentret Sydvestvej;U;Bylisten;Saefaldin Asaad;5
2. Aktivitetscentret Sydvestvej;U;Bylisten;Imad Daher;9
2. Aktivitetscentret Sydvestvej;U;Bylisten;Annette Thorsen;1
2. Aktivitetscentret Sydvestvej;U;Bylisten;Ellis Vest;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Annelise Cronfelt;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Pia Paulsen;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Mogens Jensen;3
2. Aktivitetscentret Sydvestvej;U;Bylisten;Jesper Hess-Nielsen;5
2. Aktivitetscentret Sydvestvej;U;Bylisten;Carsten Pedersen;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Kurt Kjær;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Tove Nika Brøndsted;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Sonja Sjøgren;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Helle Ø. Nielsen;0
2. Aktivitetscentret Sydvestvej;U;Bylisten;Mai-Britt Plough Hemmingsen;0
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Listestemmer;77
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Piet Papageorge;315
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Leif Meyer Olsen;13
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Maja Lüchau;15
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Torben Martinsen;4
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Ina-Maria Nielsen;14
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Eva Nørgaard Wojtala;4
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Gert Jensen;6
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Torben M. Jensen;1
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Ole Møller Andreasen;1
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Anker Jacobsen;1
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Jens Hoff;1
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Hans Sørensen;0
2. Aktivitetscentret Sydvestvej;V;Venstre, Danmarks Liberale Parti;Jan Otzen;1
2. Aktivitetscentret Sydvestvej;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;38
2. Aktivitetscentret Sydvestvej;Ø;Enhedslisten - De Rød-Grønne;Kirstina Tranberg;18
2. Aktivitetscentret Sydvestvej;Ø;Enhedslisten - De Rød-Grønne;John Simoni;0
2. Aktivitetscentret Sydvestvej;Ø;Enhedslisten - De Rød-Grønne;Signe Koustrup;6
3. Søndervanghallen;A;Socialdemokratiet;Listestemmer;286
3. Søndervanghallen;A;Socialdemokratiet;Kasper Damsgaard;340
3. Søndervanghallen;A;Socialdemokratiet;Søren Enemark;33
3. Søndervanghallen;A;Socialdemokratiet;Annette Normind Thomsen;17
3. Søndervanghallen;A;Socialdemokratiet;Camilla Christensen;45
3. Søndervanghallen;A;Socialdemokratiet;Torben Jensen;32
3. Søndervanghallen;A;Socialdemokratiet;Ulrik Løvstrøm Nielsen;15
3. Søndervanghallen;A;Socialdemokratiet;Helle Bager Nielsen;71
3. Søndervanghallen;A;Socialdemokratiet;Lisa Ward;19
3. Søndervanghallen;A;Socialdemokratiet;Morten Bybjerg Nygaard;4
3. Søndervanghallen;A;Socialdemokratiet;Waqar Ahmed;13
3. Søndervanghallen;A;Socialdemokratiet;Gitte Wallin Limkilde;12
3. Søndervanghallen;A;Socialdemokratiet;Allan Larsen;2
3. Søndervanghallen;A;Socialdemokratiet;Jesper Weidick;5
3. Søndervanghallen;A;Socialdemokratiet;Anne Tinghus;19
3. Søndervanghallen;B;Radikale Venstre;Listestemmer;40
3. Søndervanghallen;B;Radikale Venstre;Emilie Sloth;19
3. Søndervanghallen;B;Radikale Venstre;Mikkel Bay;7
3. Søndervanghallen;B;Radikale Venstre;Nicolai Ringkjær Skafte;14
3. Søndervanghallen;B;Radikale Venstre;Pia Bach;8
