Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Allinge;A;Socialdemokratiet;Listestemmer;55
1. Allinge;A;Socialdemokratiet;Thomas Thors;47
1. Allinge;A;Socialdemokratiet;Jonna Nielsen;7
1. Allinge;A;Socialdemokratiet;Anne Jensen;6
1. Allinge;A;Socialdemokratiet;Ole Rødvig;5
1. Allinge;A;Socialdemokratiet;Claus Larsen-Jensen;19
1. Allinge;A;Socialdemokratiet;Maria Fromseier Kjærgaard;20
1. Allinge;A;Socialdemokratiet;Bente Helms;10
1. Allinge;A;Socialdemokratiet;Kasper Flygare;40
1. Allinge;A;Socialdemokratiet;Karen Lynn Jacobsen;10
1. Allinge;A;Socialdemokratiet;Steen Frandsen;6
1. Allinge;A;Socialdemokratiet;Lykke Jensen;2
1. Allinge;A;Socialdemokratiet;Frank Granlyst;24
1. Allinge;A;Socialdemokratiet;Per Ole Petersen;2
1. Allinge;A;Socialdemokratiet;Kirsten Wendell;1
1. Allinge;A;Socialdemokratiet;HC Holmstrand;2
1. Allinge;A;Socialdemokratiet;Tommi H. Falk;1
1. Allinge;A;Socialdemokratiet;Rebecca Douglas Elleby;5
1. Allinge;A;Socialdemokratiet;Ronald Kofoed-Rasmussen;0
1. Allinge;B;Radikale Venstre;Listestemmer;13
1. Allinge;B;Radikale Venstre;Matilde Lissau;13
1. Allinge;B;Radikale Venstre;João Møller;2
1. Allinge;B;Radikale Venstre;David Christensen;3
1. Allinge;B;Radikale Venstre;Gerd Lyng;2
1. Allinge;B;Radikale Venstre;Niels Ebbesen;6
1. Allinge;B;Radikale Venstre;Flemming West;1
1. Allinge;C;Det Konservative Folkeparti;Listestemmer;27
1. Allinge;C;Det Konservative Folkeparti;Jacob Trøst;135
1. Allinge;C;Det Konservative Folkeparti;Iben Busch;37
1. Allinge;C;Det Konservative Folkeparti;Mark Palmquist;1
1. Allinge;C;Det Konservative Folkeparti;Flemming Sorth;1
1. Allinge;C;Det Konservative Folkeparti;Ralf Skovgaard;1
1. Allinge;C;Det Konservative Folkeparti;Anders Møller;1
1. Allinge;D;Nye Borgerlige;Listestemmer;10
1. Allinge;D;Nye Borgerlige;Gitte Frigioni;11
1. Allinge;D;Nye Borgerlige;Charlotte Friberg Henriksen;2
1. Allinge;D;Nye Borgerlige;Morten Hæstrup;7
1. Allinge;D;Nye Borgerlige;Jens Rasmussen;0
1. Allinge;D;Nye Borgerlige;Michael Bidstrup Nielsen;1
1. Allinge;D;Nye Borgerlige;Kate Riis Cordsen;0
1. Allinge;D;Nye Borgerlige;Anette B. Nielsen;0
1. Allinge;F;SF - Socialistisk Folkeparti;Listestemmer;15
1. Allinge;F;SF - Socialistisk Folkeparti;Leif Olsen;50
1. Allinge;F;SF - Socialistisk Folkeparti;Joan Prahl Parente;17
1. Allinge;F;SF - Socialistisk Folkeparti;Nikolaj Fjellerad;1
1. Allinge;F;SF - Socialistisk Folkeparti;Bo Haxthausen;4
1. Allinge;G;Veganerpartiet;Listestemmer;5
1. Allinge;G;Veganerpartiet;Lærke Lina Skovbjerg;9
1. Allinge;K;Kristendemokraterne;Listestemmer;11
1. Allinge;K;Kristendemokraterne;Bjarne Hartung Kirkegaard, Allinge;50
1. Allinge;K;Kristendemokraterne;Niels Chresten Andersen, Rønne;6
1. Allinge;K;Kristendemokraterne;Maria Rosæfontanus, Nexø;2
1. Allinge;K;Kristendemokraterne;Martin Pihl Sode, Knudsker;2
1. Allinge;K;Kristendemokraterne;Signe Hartung Kjærby, Klemensker;0
1. Allinge;K;Kristendemokraterne;Mogens Riis Pedersen, Ibsker;0
1. Allinge;K;Kristendemokraterne;Filmon Solomun, Hasle;0
1. Allinge;K;Kristendemokraterne;Hans Ole Bech, Aakirkeby;0
1. Allinge;K;Kristendemokraterne;Hartvig Mumm, Nyker;1
1. Allinge;L;Lavere skatter og afgifter;Listestemmer;4
1. Allinge;L;Lavere skatter og afgifter;Martin Tidsvilde;0
1. Allinge;L;Lavere skatter og afgifter;Henrik A. Bøggild;0
1. Allinge;O;Dansk Folkeparti;Listestemmer;24
1. Allinge;O;Dansk Folkeparti;Linda Kofoed Persson;26
1. Allinge;O;Dansk Folkeparti;Renè Danielsson;200
1. Allinge;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;12
1. Allinge;O;Dansk Folkeparti;Kim Jacobsen;2
1. Allinge;O;Dansk Folkeparti;Jørn Westh;1
1. Allinge;O;Dansk Folkeparti;Anders Hansen;0
1. Allinge;O;Dansk Folkeparti;Michelle Weie;0
1. Allinge;O;Dansk Folkeparti;Torben Kofod Ager;2
1. Allinge;O;Dansk Folkeparti;Tonny Borrinjaland;3
1. Allinge;V;Venstre, Danmarks Liberale Parti;Listestemmer;34
1. Allinge;V;Venstre, Danmarks Liberale Parti;Søren Schow;50
1. Allinge;V;Venstre, Danmarks Liberale Parti;Heidi Burgedahl;8
1. Allinge;V;Venstre, Danmarks Liberale Parti;Michael Hendriksen;23
1. Allinge;V;Venstre, Danmarks Liberale Parti;Maike Fiil;36
1. Allinge;V;Venstre, Danmarks Liberale Parti;Brian Kofoed;12
1. Allinge;V;Venstre, Danmarks Liberale Parti;Else Merete Knoop;3
1. Allinge;V;Venstre, Danmarks Liberale Parti;Jens Haagensen;0
1. Allinge;V;Venstre, Danmarks Liberale Parti;Lisbeth Riemann;0
1. Allinge;V;Venstre, Danmarks Liberale Parti;Orla Hansen;24
1. Allinge;V;Venstre, Danmarks Liberale Parti;Birthe Tindbæk Bredo;0
1. Allinge;V;Venstre, Danmarks Liberale Parti;Jens Folkmann;1
1. Allinge;V;Venstre, Danmarks Liberale Parti;Tom Idon Nielsen;2
1. Allinge;V;Venstre, Danmarks Liberale Parti;Jannie Sauer;0
1. Allinge;V;Venstre, Danmarks Liberale Parti;Kate Steen Hansen;0
1. Allinge;V;Venstre, Danmarks Liberale Parti;Carsten Hæstrup;46
1. Allinge;W;Bornholmerlisten;Listestemmer;16
1. Allinge;W;Bornholmerlisten;Kirstine van Sabben;168
1. Allinge;W;Bornholmerlisten;Eivind Madsen;4
1. Allinge;W;Bornholmerlisten;Zille Thilde Vangsaa;3
1. Allinge;W;Bornholmerlisten;Niels Henriksen;0
1. Allinge;W;Bornholmerlisten;Bo Ancher Jensen;1
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;60
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;423
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Helle Munk Ravnborg;25
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;3
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Mikael Benzon;6
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Laura Kofod;12
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Stig Westermann;5
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Sanne Friborg;3
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Gunna Møller;0
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Peter Andersen;2
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Klaus Hermansen;1
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Runa Jensen;0
1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Fridrik Adamsson;0
1. Allinge;Å;Alternativet;Listestemmer;4
1. Allinge;Å;Alternativet;Caroline Meyer White;36
1. Allinge;Å;Alternativet;Katrine Bærendsen;1
1. Allinge;Å;Alternativet;Tom Hjorth Grove;0
2. Østermarie;A;Socialdemokratiet;Listestemmer;35
2. Østermarie;A;Socialdemokratiet;Thomas Thors;21
2. Østermarie;A;Socialdemokratiet;Jonna Nielsen;11
2. Østermarie;A;Socialdemokratiet;Anne Jensen;25
2. Østermarie;A;Socialdemokratiet;Ole Rødvig;5
2. Østermarie;A;Socialdemokratiet;Claus Larsen-Jensen;16
2. Østermarie;A;Socialdemokratiet;Maria Fromseier Kjærgaard;10
2. Østermarie;A;Socialdemokratiet;Bente Helms;3
2. Østermarie;A;Socialdemokratiet;Kasper Flygare;2
2. Østermarie;A;Socialdemokratiet;Karen Lynn Jacobsen;5
2. Østermarie;A;Socialdemokratiet;Steen Frandsen;3
2. Østermarie;A;Socialdemokratiet;Lykke Jensen;2
2. Østermarie;A;Socialdemokratiet;Frank Granlyst;6
2. Østermarie;A;Socialdemokratiet;Per Ole Petersen;0
2. Østermarie;A;Socialdemokratiet;Kirsten Wendell;3
2. Østermarie;A;Socialdemokratiet;HC Holmstrand;0
2. Østermarie;A;Socialdemokratiet;Tommi H. Falk;0
2. Østermarie;A;Socialdemokratiet;Rebecca Douglas Elleby;3
2. Østermarie;A;Socialdemokratiet;Ronald Kofoed-Rasmussen;2
2. Østermarie;B;Radikale Venstre;Listestemmer;9
2. Østermarie;B;Radikale Venstre;Matilde Lissau;16
2. Østermarie;B;Radikale Venstre;João Møller;2
2. Østermarie;B;Radikale Venstre;David Christensen;8
2. Østermarie;B;Radikale Venstre;Gerd Lyng;1
2. Østermarie;B;Radikale Venstre;Niels Ebbesen;4
2. Østermarie;B;Radikale Venstre;Flemming West;0
2. Østermarie;C;Det Konservative Folkeparti;Listestemmer;19
2. Østermarie;C;Det Konservative Folkeparti;Jacob Trøst;126
2. Østermarie;C;Det Konservative Folkeparti;Iben Busch;35
2. Østermarie;C;Det Konservative Folkeparti;Mark Palmquist;13
2. Østermarie;C;Det Konservative Folkeparti;Flemming Sorth;3
2. Østermarie;C;Det Konservative Folkeparti;Ralf Skovgaard;6
2. Østermarie;C;Det Konservative Folkeparti;Anders Møller;3
2. Østermarie;D;Nye Borgerlige;Listestemmer;16
2. Østermarie;D;Nye Borgerlige;Gitte Frigioni;11
2. Østermarie;D;Nye Borgerlige;Charlotte Friberg Henriksen;1
2. Østermarie;D;Nye Borgerlige;Morten Hæstrup;1
2. Østermarie;D;Nye Borgerlige;Jens Rasmussen;1
2. Østermarie;D;Nye Borgerlige;Michael Bidstrup Nielsen;0
2. Østermarie;D;Nye Borgerlige;Kate Riis Cordsen;0
2. Østermarie;D;Nye Borgerlige;Anette B. Nielsen;0
2. Østermarie;F;SF - Socialistisk Folkeparti;Listestemmer;8
2. Østermarie;F;SF - Socialistisk Folkeparti;Leif Olsen;28
2. Østermarie;F;SF - Socialistisk Folkeparti;Joan Prahl Parente;11
2. Østermarie;F;SF - Socialistisk Folkeparti;Nikolaj Fjellerad;0
2. Østermarie;F;SF - Socialistisk Folkeparti;Bo Haxthausen;1
2. Østermarie;G;Veganerpartiet;Listestemmer;7
2. Østermarie;G;Veganerpartiet;Lærke Lina Skovbjerg;8
2. Østermarie;K;Kristendemokraterne;Listestemmer;20
2. Østermarie;K;Kristendemokraterne;Bjarne Hartung Kirkegaard, Allinge;54
2. Østermarie;K;Kristendemokraterne;Niels Chresten Andersen, Rønne;16
2. Østermarie;K;Kristendemokraterne;Maria Rosæfontanus, Nexø;1
2. Østermarie;K;Kristendemokraterne;Martin Pihl Sode, Knudsker;1
2. Østermarie;K;Kristendemokraterne;Signe Hartung Kjærby, Klemensker;1
2. Østermarie;K;Kristendemokraterne;Mogens Riis Pedersen, Ibsker;1
2. Østermarie;K;Kristendemokraterne;Filmon Solomun, Hasle;0
2. Østermarie;K;Kristendemokraterne;Hans Ole Bech, Aakirkeby;2
2. Østermarie;K;Kristendemokraterne;Hartvig Mumm, Nyker;0
2. Østermarie;L;Lavere skatter og afgifter;Listestemmer;1
2. Østermarie;L;Lavere skatter og afgifter;Martin Tidsvilde;3
2. Østermarie;L;Lavere skatter og afgifter;Henrik A. Bøggild;1
2. Østermarie;O;Dansk Folkeparti;Listestemmer;22
2. Østermarie;O;Dansk Folkeparti;Linda Kofoed Persson;27
2. Østermarie;O;Dansk Folkeparti;Renè Danielsson;207
2. Østermarie;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;7
2. Østermarie;O;Dansk Folkeparti;Kim Jacobsen;0
2. Østermarie;O;Dansk Folkeparti;Jørn Westh;1
2. Østermarie;O;Dansk Folkeparti;Anders Hansen;1
2. Østermarie;O;Dansk Folkeparti;Michelle Weie;1
2. Østermarie;O;Dansk Folkeparti;Torben Kofod Ager;10
2. Østermarie;O;Dansk Folkeparti;Tonny Borrinjaland;1
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Listestemmer;35
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Søren Schow;64
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Heidi Burgedahl;10
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Michael Hendriksen;12
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Maike Fiil;8
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Brian Kofoed;17
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Else Merete Knoop;1
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Jens Haagensen;0
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Lisbeth Riemann;1
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Orla Hansen;8
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Birthe Tindbæk Bredo;0
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Jens Folkmann;3
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Tom Idon Nielsen;1
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Jannie Sauer;0
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Kate Steen Hansen;4
2. Østermarie;V;Venstre, Danmarks Liberale Parti;Carsten Hæstrup;5
2. Østermarie;W;Bornholmerlisten;Listestemmer;10
2. Østermarie;W;Bornholmerlisten;Kirstine van Sabben;169
2. Østermarie;W;Bornholmerlisten;Eivind Madsen;5
2. Østermarie;W;Bornholmerlisten;Zille Thilde Vangsaa;8
2. Østermarie;W;Bornholmerlisten;Niels Henriksen;1
2. Østermarie;W;Bornholmerlisten;Bo Ancher Jensen;0
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;57
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;447
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Helle Munk Ravnborg;26
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;6
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Mikael Benzon;4
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Laura Kofod;10
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Stig Westermann;7
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Sanne Friborg;1
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Gunna Møller;3
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Peter Andersen;3
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Klaus Hermansen;0
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Runa Jensen;0
2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Fridrik Adamsson;0
2. Østermarie;Å;Alternativet;Listestemmer;7
2. Østermarie;Å;Alternativet;Caroline Meyer White;28
2. Østermarie;Å;Alternativet;Katrine Bærendsen;2
2. Østermarie;Å;Alternativet;Tom Hjorth Grove;0
3. Svaneke;A;Socialdemokratiet;Listestemmer;31
3. Svaneke;A;Socialdemokratiet;Thomas Thors;28
3. Svaneke;A;Socialdemokratiet;Jonna Nielsen;10
3. Svaneke;A;Socialdemokratiet;Anne Jensen;5
3. Svaneke;A;Socialdemokratiet;Ole Rødvig;4
3. Svaneke;A;Socialdemokratiet;Claus Larsen-Jensen;10
3. Svaneke;A;Socialdemokratiet;Maria Fromseier Kjærgaard;11
3. Svaneke;A;Socialdemokratiet;Bente Helms;5
3. Svaneke;A;Socialdemokratiet;Kasper Flygare;9
3. Svaneke;A;Socialdemokratiet;Karen Lynn Jacobsen;32
3. Svaneke;A;Socialdemokratiet;Steen Frandsen;2
3. Svaneke;A;Socialdemokratiet;Lykke Jensen;2
3. Svaneke;A;Socialdemokratiet;Frank Granlyst;4
3. Svaneke;A;Socialdemokratiet;Per Ole Petersen;2
3. Svaneke;A;Socialdemokratiet;Kirsten Wendell;2
3. Svaneke;A;Socialdemokratiet;HC Holmstrand;3
3. Svaneke;A;Socialdemokratiet;Tommi H. Falk;1
3. Svaneke;A;Socialdemokratiet;Rebecca Douglas Elleby;2
3. Svaneke;A;Socialdemokratiet;Ronald Kofoed-Rasmussen;0
3. Svaneke;B;Radikale Venstre;Listestemmer;7
3. Svaneke;B;Radikale Venstre;Matilde Lissau;20
3. Svaneke;B;Radikale Venstre;João Møller;0
3. Svaneke;B;Radikale Venstre;David Christensen;2
3. Svaneke;B;Radikale Venstre;Gerd Lyng;0
3. Svaneke;B;Radikale Venstre;Niels Ebbesen;0
3. Svaneke;B;Radikale Venstre;Flemming West;0
3. Svaneke;C;Det Konservative Folkeparti;Listestemmer;21
3. Svaneke;C;Det Konservative Folkeparti;Jacob Trøst;130
3. Svaneke;C;Det Konservative Folkeparti;Iben Busch;25
3. Svaneke;C;Det Konservative Folkeparti;Mark Palmquist;3
3. Svaneke;C;Det Konservative Folkeparti;Flemming Sorth;2
3. Svaneke;C;Det Konservative Folkeparti;Ralf Skovgaard;1
3. Svaneke;C;Det Konservative Folkeparti;Anders Møller;2
3. Svaneke;D;Nye Borgerlige;Listestemmer;2
3. Svaneke;D;Nye Borgerlige;Gitte Frigioni;3
3. Svaneke;D;Nye Borgerlige;Charlotte Friberg Henriksen;0
3. Svaneke;D;Nye Borgerlige;Morten Hæstrup;1
3. Svaneke;D;Nye Borgerlige;Jens Rasmussen;1
3. Svaneke;D;Nye Borgerlige;Michael Bidstrup Nielsen;0
3. Svaneke;D;Nye Borgerlige;Kate Riis Cordsen;0
3. Svaneke;D;Nye Borgerlige;Anette B. Nielsen;0
3. Svaneke;F;SF - Socialistisk Folkeparti;Listestemmer;8
3. Svaneke;F;SF - Socialistisk Folkeparti;Leif Olsen;20
3. Svaneke;F;SF - Socialistisk Folkeparti;Joan Prahl Parente;16
3. Svaneke;F;SF - Socialistisk Folkeparti;Nikolaj Fjellerad;0
3. Svaneke;F;SF - Socialistisk Folkeparti;Bo Haxthausen;0
3. Svaneke;G;Veganerpartiet;Listestemmer;4
3. Svaneke;G;Veganerpartiet;Lærke Lina Skovbjerg;4
3. Svaneke;K;Kristendemokraterne;Listestemmer;7
3. Svaneke;K;Kristendemokraterne;Bjarne Hartung Kirkegaard, Allinge;24
3. Svaneke;K;Kristendemokraterne;Niels Chresten Andersen, Rønne;7
3. Svaneke;K;Kristendemokraterne;Maria Rosæfontanus, Nexø;0
3. Svaneke;K;Kristendemokraterne;Martin Pihl Sode, Knudsker;0
3. Svaneke;K;Kristendemokraterne;Signe Hartung Kjærby, Klemensker;0
3. Svaneke;K;Kristendemokraterne;Mogens Riis Pedersen, Ibsker;3
3. Svaneke;K;Kristendemokraterne;Filmon Solomun, Hasle;0
3. Svaneke;K;Kristendemokraterne;Hans Ole Bech, Aakirkeby;0
3. Svaneke;K;Kristendemokraterne;Hartvig Mumm, Nyker;0
3. Svaneke;L;Lavere skatter og afgifter;Listestemmer;0
3. Svaneke;L;Lavere skatter og afgifter;Martin Tidsvilde;0
3. Svaneke;L;Lavere skatter og afgifter;Henrik A. Bøggild;0
3. Svaneke;O;Dansk Folkeparti;Listestemmer;7
