Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Byen;A;Socialdemokratiet;Listestemmer;201
1. Byen;A;Socialdemokratiet;Simon Hansen, Nykøbing F.;273
1. Byen;A;Socialdemokratiet;Britta Lange, Eskilstrup;23
1. Byen;A;Socialdemokratiet;Martin Pedersen, Nagelsti;8
1. Byen;A;Socialdemokratiet;Dorthe Sølling, Vester Kippinge;12
1. Byen;A;Socialdemokratiet;Kathrine Brønnes, Toreby;22
1. Byen;A;Socialdemokratiet;Dennis Fridthjof, Øster Ulslev;10
1. Byen;A;Socialdemokratiet;Ole Bronné Sørensen, Horbelev;9
1. Byen;A;Socialdemokratiet;Katrine Burmann, Stubbekøbing;15
1. Byen;A;Socialdemokratiet;Henning Tønning, Sakskøbing;2
1. Byen;A;Socialdemokratiet;Yavuz Sari, Nykøbing F.;15
1. Byen;A;Socialdemokratiet;Jonas Guldberg Knudsen, Systofte;5
1. Byen;A;Socialdemokratiet;Bo Abildgaard, Nykøbing F.;25
1. Byen;A;Socialdemokratiet;Klaus Kronow, Systofte;6
1. Byen;A;Socialdemokratiet;Arne Jensen, Nykøbing F.;12
1. Byen;A;Socialdemokratiet;Valdemar Alban, Nykøbing F.;13
1. Byen;A;Socialdemokratiet;Morten Koborg, Nr. Ørslev;9
1. Byen;A;Socialdemokratiet;Erik Damgaard, Gedesby;1
1. Byen;A;Socialdemokratiet;Henning S. Jørgensen, Sakskøbing;1
1. Byen;B;Radikale Venstre;Listestemmer;22
1. Byen;B;Radikale Venstre;Signe Skovgaard;20
1. Byen;B;Radikale Venstre;Line Reinhardt;4
1. Byen;B;Radikale Venstre;Patrick Lincoln;1
1. Byen;B;Radikale Venstre;Trine Termann;20
1. Byen;B;Radikale Venstre;Marianne Bakke;2
1. Byen;B;Radikale Venstre;Willem Dalmeijer;0
1. Byen;B;Radikale Venstre;Jes V. Larsen;1
1. Byen;C;Det Konservative Folkeparti;Listestemmer;41
1. Byen;C;Det Konservative Folkeparti;Johannes Kristensen, Radsted;41
1. Byen;C;Det Konservative Folkeparti;Emma Holm, Nykøbing F.;42
1. Byen;C;Det Konservative Folkeparti;Anders Stausholm, Nykøbing F.;6
1. Byen;C;Det Konservative Folkeparti;Mette Aagaard, Egebjerg;8
1. Byen;C;Det Konservative Folkeparti;John Stævngaard, Marielyst;2
1. Byen;C;Det Konservative Folkeparti;Vibeke Hellmann, Orehoved;1
1. Byen;C;Det Konservative Folkeparti;Jens-Asger L. Nielsen, Nørre Alsle;0
1. Byen;C;Det Konservative Folkeparti;Leif Sørensen, Sakskøbing;0
1. Byen;C;Det Konservative Folkeparti;Thomas Christoffersen, Nykøbing F.;5
1. Byen;C;Det Konservative Folkeparti;Lars Brandt, Toreby;3
1. Byen;C;Det Konservative Folkeparti;Henrik Gade, Eskilstrup;0
1. Byen;C;Det Konservative Folkeparti;Tom Ahlqvist, Marielyst;8
1. Byen;D;Nye Borgerlige;Listestemmer;37
1. Byen;D;Nye Borgerlige;Paw Hallandson, Nykøbing F.;20
1. Byen;D;Nye Borgerlige;Jan Bigum Warming, Nykøbing F.;23
1. Byen;D;Nye Borgerlige;Michael Christiansen, Nykøbing F.;6
1. Byen;D;Nye Borgerlige;Kurt Stenholt, Stubbekøbing;0
1. Byen;D;Nye Borgerlige;Anders Skovby, Kettinge;2
1. Byen;D;Nye Borgerlige;Jon Pedersen, Ønslev;3
1. Byen;D;Nye Borgerlige;Mike Stangholt, Sakskøbing;0
1. Byen;D;Nye Borgerlige;Niels Weiss Jensen, Nykøbing F.;6
1. Byen;D;Nye Borgerlige;Lene Smith, Kettinge;3
1. Byen;F;SF - Socialistisk Folkeparti;Listestemmer;55
1. Byen;F;SF - Socialistisk Folkeparti;Annemette Schønberg Johnsen;48
1. Byen;F;SF - Socialistisk Folkeparti;Lene Hatt;30
1. Byen;F;SF - Socialistisk Folkeparti;Joan Kragh;19
1. Byen;F;SF - Socialistisk Folkeparti;Kenneth Werby;3
1. Byen;F;SF - Socialistisk Folkeparti;Johan Vest;1
1. Byen;F;SF - Socialistisk Folkeparti;Pi Rasmussen;1
1. Byen;F;SF - Socialistisk Folkeparti;Annie Larsen;7
1. Byen;F;SF - Socialistisk Folkeparti;Kim Christiansen;1
1. Byen;F;SF - Socialistisk Folkeparti;Thomas C. M. Nielsen;2
1. Byen;K;Kristendemokraterne;Listestemmer;0
1. Byen;K;Kristendemokraterne;Lisbeth Rask Nielsen, Nykøbing F.;4
1. Byen;K;Kristendemokraterne;Henning Østergaard, Nykøbing F.;1
1. Byen;L;Guldborgsundlisten;Listestemmer;96
