Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Listestemmer;351
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Thomas Kastrup-Larsen;437
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Lasse Frimand Jensen;304
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Lisbeth Lauritsen;97
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Nuuradiin Hussein;65
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Søren Kusk;33
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Rosa Sulaiman;27
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Helle Frederiksen;234
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Mette Ekstrøm;11
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Michael Mansdotter;4
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Tobias Bøgeskov;16
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Susanne Talbot;2
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Monika Fredriksson;9
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Susi Bolander;3
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Henrik Hyldig Nielsen;3
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Henrik Nielsen;2
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Bjarne Sørensen;5
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Evald Lange Rise;7
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Mads Klug;2
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Bjarne Jensen;5
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Michael Rosenmeyer;5
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Dennis Charles Hansen;4
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Ali Darvishani;6
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Martin Nymann;0
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;André Osnes;3
3. Gl. Lindholm Skole, Kulturhus;A;Socialdemokratiet;Søren Parbæk;3
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Listestemmer;64
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Jes Lunde, Halkær;91
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Daniel Nyboe Andersen, Aalborg;34
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Heidi Holler, Aalborg SV;26
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Jens Chr. Møller, Aalborg;4
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Marianne Mulle Jensen, Gistrup;19
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Niels Mølgård, Nørresundby;8
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Anders Hind, Vodskov;0
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Frederik Asgeir Berg, Aalborg;1
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Keld K. Kvist, Lindholm;9
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Jakob Prins, Aalborg;2
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Jan Skrubbeltrang, Aalborg;3
3. Gl. Lindholm Skole, Kulturhus;B;Radikale Venstre;Theis Michelsen Nielsen,Aalborg SØ;0
