Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Haslev 01;A;Socialdemokratiet;Listestemmer;337
1. Haslev 01;A;Socialdemokratiet;Camilla Meyer;340
1. Haslev 01;A;Socialdemokratiet;Jørgen Richardt Nielsen;59
1. Haslev 01;A;Socialdemokratiet;Per Thomsen;72
1. Haslev 01;A;Socialdemokratiet;Steen Andersen;8
1. Haslev 01;A;Socialdemokratiet;Lisette Lind Larsen;15
1. Haslev 01;A;Socialdemokratiet;Finn Hansen;10
1. Haslev 01;A;Socialdemokratiet;Peter Vilson;29
1. Haslev 01;A;Socialdemokratiet;Randi O. Johansson;24
1. Haslev 01;A;Socialdemokratiet;Jeannie Thorving Hansen;25
1. Haslev 01;A;Socialdemokratiet;Christina Birkemose;174
1. Haslev 01;A;Socialdemokratiet;Leif Davidsen;4
1. Haslev 01;A;Socialdemokratiet;Bill Larsen;2
1. Haslev 01;A;Socialdemokratiet;Jens Hvidemose;53
1. Haslev 01;A;Socialdemokratiet;Anders Franssen;10
1. Haslev 01;B;Radikale Venstre;Listestemmer;20
1. Haslev 01;B;Radikale Venstre;Kenni Lars Rasmussen;9
1. Haslev 01;B;Radikale Venstre;Anne Fiil Winther;20
1. Haslev 01;B;Radikale Venstre;Jimmi Andreasen;9
1. Haslev 01;C;Det Konservative Folkeparti;Listestemmer;107
1. Haslev 01;C;Det Konservative Folkeparti;Michael Christensen;67
1. Haslev 01;C;Det Konservative Folkeparti;Allan Tirsgaard;92
1. Haslev 01;C;Det Konservative Folkeparti;Bent Ole Bærenholdt;38
1. Haslev 01;C;Det Konservative Folkeparti;Anette Melgaard;33
1. Haslev 01;C;Det Konservative Folkeparti;Stella Borne Mikkelsen;7
1. Haslev 01;D;Nye Borgerlige;Listestemmer;91
1. Haslev 01;D;Nye Borgerlige;Pia Backquist;39
1. Haslev 01;D;Nye Borgerlige;René Nielsen;12
1. Haslev 01;D;Nye Borgerlige;Henrik Berg;3
1. Haslev 01;D;Nye Borgerlige;Morten Vennike;1
1. Haslev 01;D;Nye Borgerlige;Jannick Jeppesen;28
1. Haslev 01;F;SF - Socialistisk Folkeparti;Listestemmer;99
1. Haslev 01;F;SF - Socialistisk Folkeparti;Michelle Frese;91
1. Haslev 01;F;SF - Socialistisk Folkeparti;Ivan Flændsdal;21
1. Haslev 01;F;SF - Socialistisk Folkeparti;Mogens Stilhoff;47
1. Haslev 01;F;SF - Socialistisk Folkeparti;Charlotte Poulsen;11
1. Haslev 01;F;SF - Socialistisk Folkeparti;David S. Christensen;7
1. Haslev 01;F;SF - Socialistisk Folkeparti;Ghita Østenby;1
1. Haslev 01;F;SF - Socialistisk Folkeparti;Nicklas Sandvad;11
1. Haslev 01;F;SF - Socialistisk Folkeparti;Stig Herold Nielsen;0
1. Haslev 01;F;SF - Socialistisk Folkeparti;Anita Skov;13
1. Haslev 01;F;SF - Socialistisk Folkeparti;Marie Sonne;10
1. Haslev 01;F;SF - Socialistisk Folkeparti;Johnny Hougaard;0
1. Haslev 01;F;SF - Socialistisk Folkeparti;Michael Søndermand;6
1. Haslev 01;F;SF - Socialistisk Folkeparti;Bente Ovesen;2
1. Haslev 01;F;SF - Socialistisk Folkeparti;Bente Noer Larsen;5
1. Haslev 01;F;SF - Socialistisk Folkeparti;Mona Pedersen;0
1. Haslev 01;I;Liberal Alliance;Listestemmer;13
1. Haslev 01;I;Liberal Alliance;Mikkel B. Dam;187
1. Haslev 01;I;Liberal Alliance;Emma Rasmussen;4
1. Haslev 01;I;Liberal Alliance;Birger Holm Brøndberg;3
1. Haslev 01;I;Liberal Alliance;Lasse Guldberg Christensen;1
1. Haslev 01;I;Liberal Alliance;Morten Haupt-Hansen;9
