Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
2. Esbjerg Rådhus;A;Socialdemokratiet;Listestemmer;447
2. Esbjerg Rådhus;A;Socialdemokratiet;Jakob Lykke;516
2. Esbjerg Rådhus;A;Socialdemokratiet;Hans Erik Møller;99
2. Esbjerg Rådhus;A;Socialdemokratiet;Karin Schwartz;112
2. Esbjerg Rådhus;A;Socialdemokratiet;Mussa Utto;34
2. Esbjerg Rådhus;A;Socialdemokratiet;Karen Sandrini;49
2. Esbjerg Rådhus;A;Socialdemokratiet;Connie Geissler;42
2. Esbjerg Rådhus;A;Socialdemokratiet;Jørgen Ahlquist;7
2. Esbjerg Rådhus;A;Socialdemokratiet;Rasmus Rasmussen;43
2. Esbjerg Rådhus;A;Socialdemokratiet;Michael Harbøll;33
2. Esbjerg Rådhus;A;Socialdemokratiet;Jonny Kristensen;15
2. Esbjerg Rådhus;A;Socialdemokratiet;Mads Lustrup Johansen;39
2. Esbjerg Rådhus;A;Socialdemokratiet;Annette B. Lindgaard;6
2. Esbjerg Rådhus;A;Socialdemokratiet;Gert Barslund;13
2. Esbjerg Rådhus;A;Socialdemokratiet;Ulla Koman;4
2. Esbjerg Rådhus;A;Socialdemokratiet;Nini Oken;6
2. Esbjerg Rådhus;A;Socialdemokratiet;Cecilie Rønn;21
2. Esbjerg Rådhus;A;Socialdemokratiet;Henrik Rømer;13
2. Esbjerg Rådhus;A;Socialdemokratiet;Daniel Teodor Avram;13
2. Esbjerg Rådhus;B;Radikale Venstre;Listestemmer;71
2. Esbjerg Rådhus;B;Radikale Venstre;Anne Marie G. Andersen;127
2. Esbjerg Rådhus;B;Radikale Venstre;Anders Toft Andersen;32
2. Esbjerg Rådhus;B;Radikale Venstre;Jasmin Lykke;63
2. Esbjerg Rådhus;B;Radikale Venstre;Katrine Pedersen;11
2. Esbjerg Rådhus;B;Radikale Venstre;Oluf Dragsbo;2
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Listestemmer;187
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;May-Britt Andrea Andersen;133
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Dino Selimovic;42
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Nicolaj Aarøe;304
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Julie Skals;23
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Peter Kent Starup;6
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Emma Krogh;21
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Christina Simonia;9
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Allan V. Jessen;5
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Uffe Thestrup;13
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Jan Nielsen;7
2. Esbjerg Rådhus;C;Det Konservative Folkeparti;Danni Petræus;2
2. Esbjerg Rådhus;D;Nye Borgerlige;Listestemmer;96
2. Esbjerg Rådhus;D;Nye Borgerlige;Sabrina Bech Røn;118
2. Esbjerg Rådhus;D;Nye Borgerlige;Henrik F. Hundebøl;28
2. Esbjerg Rådhus;D;Nye Borgerlige;Michael Brandt-Nielsen;6
2. Esbjerg Rådhus;D;Nye Borgerlige;Joachim Andersen;3
2. Esbjerg Rådhus;D;Nye Borgerlige;Maiken Huglstad Pedersen;3
2. Esbjerg Rådhus;E;Borgerlisten;Listestemmer;31
2. Esbjerg Rådhus;E;Borgerlisten;Maria Høj Pedersen;58
2. Esbjerg Rådhus;E;Borgerlisten;Jannie Vesti Mai;34
2. Esbjerg Rådhus;E;Borgerlisten;Tue Fyhring Sørensen;40
2. Esbjerg Rådhus;E;Borgerlisten;Line Myers;12
2. Esbjerg Rådhus;E;Borgerlisten;Kim Nielsen;1
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Listestemmer;136
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Diana Mose Olsen;378
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Mikkel Ammitzbøll;23
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;David Dam Jensen;56
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Jørn Boesen Andersen;15
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Hirma Ljeskovica Bektas;16
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Alexander Blavnsfeldt;1
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Kathrine Brodersen;12
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Natasha Chapman;0
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Bent Krarup Møller;3
2. Esbjerg Rådhus;F;SF - Socialistisk Folkeparti;Simon Dahl Verner;15
2. Esbjerg Rådhus;I;Liberal Alliance;Listestemmer;39
2. Esbjerg Rådhus;I;Liberal Alliance;Jan Harboe;54
2. Esbjerg Rådhus;I;Liberal Alliance;Ida Madsen;8
2. Esbjerg Rådhus;I;Liberal Alliance;Peter Nikolajsen;4
2. Esbjerg Rådhus;K;Kristendemokraterne;Listestemmer;12
2. Esbjerg Rådhus;K;Kristendemokraterne;Inge Marie Jensen;4
2. Esbjerg Rådhus;K;Kristendemokraterne;Anne Grete Larsen;2
2. Esbjerg Rådhus;K;Kristendemokraterne;Daniel Valentin Hansen;1
2. Esbjerg Rådhus;O;Dansk Folkeparti;Listestemmer;61
2. Esbjerg Rådhus;O;Dansk Folkeparti;Olfert Krog;53
2. Esbjerg Rådhus;O;Dansk Folkeparti;Susanne Dyreborg;43
2. Esbjerg Rådhus;O;Dansk Folkeparti;Mads Engelund Larsen;24
2. Esbjerg Rådhus;O;Dansk Folkeparti;Villy Knudsen;3
2. Esbjerg Rådhus;O;Dansk Folkeparti;Danny Steiness;4
2. Esbjerg Rådhus;O;Dansk Folkeparti;Kurt Andersen;2
2. Esbjerg Rådhus;O;Dansk Folkeparti;Connie Christensen;1
2. Esbjerg Rådhus;T;Esbjerglisten;Listestemmer;3
2. Esbjerg Rådhus;T;Esbjerglisten;Hans K. Sønderby;4
2. Esbjerg Rådhus;T;Esbjerglisten;Johnny Nim;24
2. Esbjerg Rådhus;T;Esbjerglisten;Pia Fries;0
2. Esbjerg Rådhus;T;Esbjerglisten;Claus Vang Madsen;1
2. Esbjerg Rådhus;T;Esbjerglisten;Thomas Fries;1
2. Esbjerg Rådhus;U;Partifrit samfund;Listestemmer;2
2. Esbjerg Rådhus;U;Partifrit samfund;Anders Nielsen;1
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Listestemmer;408
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Jesper Frost Rasmussen;985
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Jakob Lose;211
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Kurt Bjerrum;14
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Tommy Noer;29
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Emil Pedersen;59
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Karsten Degnbol;6
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Henrik Andersen;24
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Anders Rohr Jørgensen;2
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Henning Ravn;18
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Alex Fritz Sørensen;1
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Tina Skov Larsen;7
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Rikke Tangaa;33
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Søren Heide Lambertsen;27
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Jan Lagoni;24
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Annemette Knudsen Andersen;13
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Hans Erik Andersen;10
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Lars Boel;1
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Peder Tørnqvist;4
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Kim List;2
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Vita Zenner;9
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Klaus Sandfeld;12
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Mikael Nørby-Lassen;2
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Lars Mortensen;12
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Hans Mortensen;1
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Steen H. Petersen;1
2. Esbjerg Rådhus;V;Venstre, Danmarks Liberale Parti;Michael Leuenhagen;2
2. Esbjerg Rådhus;Æ;Frihedslisten;Listestemmer;5
2. Esbjerg Rådhus;Æ;Frihedslisten;Claus Charles Clausen;4
2. Esbjerg Rådhus;Æ;Frihedslisten;Emir Cehobasic;3
2. Esbjerg Rådhus;Æ;Frihedslisten;Mikkala Villadsen;9
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;128
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;65
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Oscar Fink;19
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Ruth Mikel Jensen;14
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Lars Mogensen;8
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Lærke Louise Pippin Petersen;21
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Niels Christian Petersen;4
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Abdallah Mohjazi;5
2. Esbjerg Rådhus;Ø;Enhedslisten - De Rød-Grønne;Bent Yde;5
3. Skovbo;A;Socialdemokratiet;Listestemmer;127
3. Skovbo;A;Socialdemokratiet;Jakob Lykke;156
3. Skovbo;A;Socialdemokratiet;Hans Erik Møller;27
3. Skovbo;A;Socialdemokratiet;Karin Schwartz;38
3. Skovbo;A;Socialdemokratiet;Mussa Utto;15
3. Skovbo;A;Socialdemokratiet;Karen Sandrini;11
3. Skovbo;A;Socialdemokratiet;Connie Geissler;28
3. Skovbo;A;Socialdemokratiet;Jørgen Ahlquist;0
3. Skovbo;A;Socialdemokratiet;Rasmus Rasmussen;7
3. Skovbo;A;Socialdemokratiet;Michael Harbøll;16
3. Skovbo;A;Socialdemokratiet;Jonny Kristensen;12
3. Skovbo;A;Socialdemokratiet;Mads Lustrup Johansen;16
3. Skovbo;A;Socialdemokratiet;Annette B. Lindgaard;2
3. Skovbo;A;Socialdemokratiet;Gert Barslund;0
3. Skovbo;A;Socialdemokratiet;Ulla Koman;2
3. Skovbo;A;Socialdemokratiet;Nini Oken;1
3. Skovbo;A;Socialdemokratiet;Cecilie Rønn;5
3. Skovbo;A;Socialdemokratiet;Henrik Rømer;1
3. Skovbo;A;Socialdemokratiet;Daniel Teodor Avram;2
3. Skovbo;B;Radikale Venstre;Listestemmer;10
3. Skovbo;B;Radikale Venstre;Anne Marie G. Andersen;13
3. Skovbo;B;Radikale Venstre;Anders Toft Andersen;7
3. Skovbo;B;Radikale Venstre;Jasmin Lykke;11
3. Skovbo;B;Radikale Venstre;Katrine Pedersen;1
3. Skovbo;B;Radikale Venstre;Oluf Dragsbo;0
3. Skovbo;C;Det Konservative Folkeparti;Listestemmer;29
3. Skovbo;C;Det Konservative Folkeparti;May-Britt Andrea Andersen;18
3. Skovbo;C;Det Konservative Folkeparti;Dino Selimovic;8
3. Skovbo;C;Det Konservative Folkeparti;Nicolaj Aarøe;34
3. Skovbo;C;Det Konservative Folkeparti;Julie Skals;3
3. Skovbo;C;Det Konservative Folkeparti;Peter Kent Starup;0
3. Skovbo;C;Det Konservative Folkeparti;Emma Krogh;3
3. Skovbo;C;Det Konservative Folkeparti;Christina Simonia;3
3. Skovbo;C;Det Konservative Folkeparti;Allan V. Jessen;0
3. Skovbo;C;Det Konservative Folkeparti;Uffe Thestrup;0
3. Skovbo;C;Det Konservative Folkeparti;Jan Nielsen;1
3. Skovbo;C;Det Konservative Folkeparti;Danni Petræus;1
3. Skovbo;D;Nye Borgerlige;Listestemmer;18
3. Skovbo;D;Nye Borgerlige;Sabrina Bech Røn;18
3. Skovbo;D;Nye Borgerlige;Henrik F. Hundebøl;5
3. Skovbo;D;Nye Borgerlige;Michael Brandt-Nielsen;1
3. Skovbo;D;Nye Borgerlige;Joachim Andersen;0
3. Skovbo;D;Nye Borgerlige;Maiken Huglstad Pedersen;0
3. Skovbo;E;Borgerlisten;Listestemmer;3
3. Skovbo;E;Borgerlisten;Maria Høj Pedersen;8
3. Skovbo;E;Borgerlisten;Jannie Vesti Mai;9
3. Skovbo;E;Borgerlisten;Tue Fyhring Sørensen;12
3. Skovbo;E;Borgerlisten;Line Myers;4
3. Skovbo;E;Borgerlisten;Kim Nielsen;1
3. Skovbo;F;SF - Socialistisk Folkeparti;Listestemmer;23
3. Skovbo;F;SF - Socialistisk Folkeparti;Diana Mose Olsen;95
3. Skovbo;F;SF - Socialistisk Folkeparti;Mikkel Ammitzbøll;0
3. Skovbo;F;SF - Socialistisk Folkeparti;David Dam Jensen;9
3. Skovbo;F;SF - Socialistisk Folkeparti;Jørn Boesen Andersen;2
3. Skovbo;F;SF - Socialistisk Folkeparti;Hirma Ljeskovica Bektas;2
3. Skovbo;F;SF - Socialistisk Folkeparti;Alexander Blavnsfeldt;0
3. Skovbo;F;SF - Socialistisk Folkeparti;Kathrine Brodersen;0
3. Skovbo;F;SF - Socialistisk Folkeparti;Natasha Chapman;0
3. Skovbo;F;SF - Socialistisk Folkeparti;Bent Krarup Møller;0
3. Skovbo;F;SF - Socialistisk Folkeparti;Simon Dahl Verner;2
3. Skovbo;I;Liberal Alliance;Listestemmer;5
3. Skovbo;I;Liberal Alliance;Jan Harboe;11
3. Skovbo;I;Liberal Alliance;Ida Madsen;2
3. Skovbo;I;Liberal Alliance;Peter Nikolajsen;2
3. Skovbo;K;Kristendemokraterne;Listestemmer;0
3. Skovbo;K;Kristendemokraterne;Inge Marie Jensen;2
3. Skovbo;K;Kristendemokraterne;Anne Grete Larsen;0
3. Skovbo;K;Kristendemokraterne;Daniel Valentin Hansen;0
3. Skovbo;O;Dansk Folkeparti;Listestemmer;17
3. Skovbo;O;Dansk Folkeparti;Olfert Krog;21
3. Skovbo;O;Dansk Folkeparti;Susanne Dyreborg;7
3. Skovbo;O;Dansk Folkeparti;Mads Engelund Larsen;4
3. Skovbo;O;Dansk Folkeparti;Villy Knudsen;1
3. Skovbo;O;Dansk Folkeparti;Danny Steiness;2
3. Skovbo;O;Dansk Folkeparti;Kurt Andersen;2
3. Skovbo;O;Dansk Folkeparti;Connie Christensen;0
3. Skovbo;T;Esbjerglisten;Listestemmer;2
3. Skovbo;T;Esbjerglisten;Hans K. Sønderby;4
3. Skovbo;T;Esbjerglisten;Johnny Nim;9
3. Skovbo;T;Esbjerglisten;Pia Fries;0
3. Skovbo;T;Esbjerglisten;Claus Vang Madsen;0
3. Skovbo;T;Esbjerglisten;Thomas Fries;0
3. Skovbo;U;Partifrit samfund;Listestemmer;1
3. Skovbo;U;Partifrit samfund;Anders Nielsen;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Listestemmer;70
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Jesper Frost Rasmussen;188
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Jakob Lose;33
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Kurt Bjerrum;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Tommy Noer;2
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Emil Pedersen;11
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Karsten Degnbol;2
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Henrik Andersen;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Anders Rohr Jørgensen;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Henning Ravn;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Alex Fritz Sørensen;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Tina Skov Larsen;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Rikke Tangaa;5
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Søren Heide Lambertsen;5
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Jan Lagoni;7
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Annemette Knudsen Andersen;2
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Hans Erik Andersen;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Lars Boel;3
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Peder Tørnqvist;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Kim List;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Vita Zenner;4
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Klaus Sandfeld;1
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Mikael Nørby-Lassen;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Lars Mortensen;2
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Hans Mortensen;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Steen H. Petersen;0
3. Skovbo;V;Venstre, Danmarks Liberale Parti;Michael Leuenhagen;1
3. Skovbo;Æ;Frihedslisten;Listestemmer;1
3. Skovbo;Æ;Frihedslisten;Claus Charles Clausen;2
3. Skovbo;Æ;Frihedslisten;Emir Cehobasic;0
3. Skovbo;Æ;Frihedslisten;Mikkala Villadsen;1
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;21
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;15
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Oscar Fink;6
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Ruth Mikel Jensen;1
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Lars Mogensen;0
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Lærke Louise Pippin Petersen;5
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Niels Christian Petersen;1
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Abdallah Mohjazi;0
3. Skovbo;Ø;Enhedslisten - De Rød-Grønne;Bent Yde;0
4. Rørkjær;A;Socialdemokratiet;Listestemmer;200
4. Rørkjær;A;Socialdemokratiet;Jakob Lykke;280
4. Rørkjær;A;Socialdemokratiet;Hans Erik Møller;93
4. Rørkjær;A;Socialdemokratiet;Karin Schwartz;48
4. Rørkjær;A;Socialdemokratiet;Mussa Utto;20
4. Rørkjær;A;Socialdemokratiet;Karen Sandrini;17
4. Rørkjær;A;Socialdemokratiet;Connie Geissler;19
4. Rørkjær;A;Socialdemokratiet;Jørgen Ahlquist;3
4. Rørkjær;A;Socialdemokratiet;Rasmus Rasmussen;44
4. Rørkjær;A;Socialdemokratiet;Michael Harbøll;14
4. Rørkjær;A;Socialdemokratiet;Jonny Kristensen;17
4. Rørkjær;A;Socialdemokratiet;Mads Lustrup Johansen;7
4. Rørkjær;A;Socialdemokratiet;Annette B. Lindgaard;3
4. Rørkjær;A;Socialdemokratiet;Gert Barslund;7
4. Rørkjær;A;Socialdemokratiet;Ulla Koman;1
4. Rørkjær;A;Socialdemokratiet;Nini Oken;3
