Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Centrum Nord;A;Socialdemokratiet;Listestemmer;172
1. Centrum Nord;A;Socialdemokratiet;Birgitte Munk Grunnet;240
1. Centrum Nord;A;Socialdemokratiet;Filip Bekic Bladt;56
1. Centrum Nord;A;Socialdemokratiet;Poul Fremmelev;9
1. Centrum Nord;A;Socialdemokratiet;Vibeke Boisen Brandhof;10
1. Centrum Nord;A;Socialdemokratiet;Per Bødker Andersen;28
1. Centrum Nord;A;Socialdemokratiet;Folmer Krogh;20
1. Centrum Nord;A;Socialdemokratiet;Elvis Comic;27
1. Centrum Nord;A;Socialdemokratiet;Jane Bødskov Petersen;9
1. Centrum Nord;A;Socialdemokratiet;Gerrit Toet;3
1. Centrum Nord;A;Socialdemokratiet;Gitte Guldberg Spanier;8
1. Centrum Nord;A;Socialdemokratiet;Michael Jørgensen;5
1. Centrum Nord;A;Socialdemokratiet;Bjarne Stolten Thomsen;6
1. Centrum Nord;A;Socialdemokratiet;Hamlaoui Bahloul;42
1. Centrum Nord;A;Socialdemokratiet;Jacob Bøegh;13
1. Centrum Nord;B;Radikale Venstre;Listestemmer;76
1. Centrum Nord;B;Radikale Venstre;Merete Due Paarup, Jordrup;55
1. Centrum Nord;B;Radikale Venstre;Margreet Smit, Sdr. Stenderup;27
1. Centrum Nord;B;Radikale Venstre;Jonathan Dyring Løvbom, Hjarup;62
1. Centrum Nord;B;Radikale Venstre;Vahida Hadzija, Kolding;15
1. Centrum Nord;B;Radikale Venstre;Charlotte Enevoldsen, Kolding;12
1. Centrum Nord;B;Radikale Venstre;Bjørn Olsen, Seest;19
1. Centrum Nord;B;Radikale Venstre;Kenny C. Holm, Sjølund;0
1. Centrum Nord;B;Radikale Venstre;Bo Skibelund, Almind;6
1. Centrum Nord;B;Radikale Venstre;Knud Nørregaard, Bramdrupdam;38
1. Centrum Nord;B;Radikale Venstre;Preben Tamborg Pedersen, Kolding S;1
1. Centrum Nord;B;Radikale Venstre;Hans Krab Koed, Fovslet;4
1. Centrum Nord;B;Radikale Venstre;Ole Holst, Drejens;0
1. Centrum Nord;B;Radikale Venstre;Jens Sørensen, Kolding;5
1. Centrum Nord;B;Radikale Venstre;Erik Krab Koed, Almind-Viuf;2
1. Centrum Nord;B;Radikale Venstre;Lars Keller, Sdr. Bjert;1
1. Centrum Nord;C;Det Konservative Folkeparti;Listestemmer;153
1. Centrum Nord;C;Det Konservative Folkeparti;Knud Erik Langhoff;129
1. Centrum Nord;C;Det Konservative Folkeparti;Gitte Grønbæk;66
1. Centrum Nord;C;Det Konservative Folkeparti;Freddy Christensen;3
1. Centrum Nord;C;Det Konservative Folkeparti;Jacob Silberling Knudsen;11
1. Centrum Nord;C;Det Konservative Folkeparti;Casper N. Maglekær;7
1. Centrum Nord;C;Det Konservative Folkeparti;Mirela Tanovic;13
1. Centrum Nord;C;Det Konservative Folkeparti;Jørgen Bøytler;2
1. Centrum Nord;C;Det Konservative Folkeparti;Dan Foss Kragh;22
1. Centrum Nord;C;Det Konservative Folkeparti;Daniel Klestrup Bjærge;3
1. Centrum Nord;C;Det Konservative Folkeparti;Betina Wettengel;7
1. Centrum Nord;C;Det Konservative Folkeparti;René Nikolaj Andersen;10
1. Centrum Nord;C;Det Konservative Folkeparti;Christian Saxov;12
1. Centrum Nord;C;Det Konservative Folkeparti;Mette Borchert Vahlun;4
1. Centrum Nord;C;Det Konservative Folkeparti;Signe Bøje Sahner;4
1. Centrum Nord;C;Det Konservative Folkeparti;Jesper Termansen;1
1. Centrum Nord;D;Nye Borgerlige;Listestemmer;56
1. Centrum Nord;D;Nye Borgerlige;Mikael Fiurendal;18
1. Centrum Nord;D;Nye Borgerlige;Jan Tambo;21
1. Centrum Nord;D;Nye Borgerlige;Allan Søllingvraa Rasmussen;4
1. Centrum Nord;D;Nye Borgerlige;Christina Britten;6
1. Centrum Nord;D;Nye Borgerlige;Dorte Noer;3
1. Centrum Nord;D;Nye Borgerlige;Peter Krogsten;0
1. Centrum Nord;D;Nye Borgerlige;Anders Thygesen;3
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Listestemmer;71
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Villy Søvndal, Sdr. Bjert;472
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Hans Holmer, Kolding;78
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen, Kolding;17
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Marianne Jespersen, Kolding;34
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Iben Lehmann Rasmussen, Bramdrupd.;23
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Jørn Chemnitz, Kolding;29
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Abdullah Ismail, Brændkjær;6
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Ole Damborg, Bramdrupdam;2
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Mette T. R. Andersen, Kolding;11
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Nanett Jensen, Vamdrup;8
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Erik Dyg Sørensen, Kolding;2
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Poul Erik Nørregaard, Kolding;1
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Gitte Høien Johnsen, Chr.feld;1
1. Centrum Nord;F;SF - Socialistisk Folkeparti;Jesper Elkjær, Kolding;26
1. Centrum Nord;I;Liberal Alliance;Listestemmer;26
1. Centrum Nord;I;Liberal Alliance;Helena Artmann Andresen;31
1. Centrum Nord;I;Liberal Alliance;Mikkel Pedersen;9
1. Centrum Nord;I;Liberal Alliance;Carsten Andersen;5
1. Centrum Nord;I;Liberal Alliance;Martin Kodahl;2
1. Centrum Nord;I;Liberal Alliance;Dennis Paaske;10
1. Centrum Nord;K;Kristendemokraterne;Listestemmer;0
1. Centrum Nord;K;Kristendemokraterne;Jens Chr. Olesen, Christiansfeld;6
1. Centrum Nord;K;Kristendemokraterne;Jørgen Høier, Seest;4
1. Centrum Nord;K;Kristendemokraterne;Simon Marker Pedersen, Kolding;0
1. Centrum Nord;O;Dansk Folkeparti;Listestemmer;26
1. Centrum Nord;O;Dansk Folkeparti;Søren Rasmussen;150
1. Centrum Nord;O;Dansk Folkeparti;Laura Guldager;15
1. Centrum Nord;O;Dansk Folkeparti;Molle Lykke Nielsen;4
1. Centrum Nord;O;Dansk Folkeparti;Kristian Kruse;0
1. Centrum Nord;O;Dansk Folkeparti;Jackie Damkjær Hansen;7
1. Centrum Nord;O;Dansk Folkeparti;Mariane Hansen;1
1. Centrum Nord;O;Dansk Folkeparti;René Arndt;4
1. Centrum Nord;O;Dansk Folkeparti;Mikael Krogh;0
1. Centrum Nord;O;Dansk Folkeparti;Tenna Lindgaard;2
1. Centrum Nord;O;Dansk Folkeparti;Nancy Lystlund;0
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Listestemmer;212
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Eva Kjer Hansen, Kolding;421
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Jakob Ville, Seest;132
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Ole Martensen, Kolding;32
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Birgitte Kragh, Skanderup;33
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Lene Brandenborg, Fynslund;7
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Ole Alsted, Almind-Viuf;26
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen, Hoppeshuse;25
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Trille Nikolajsen, Vester Nebel;17
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Mads Kloppenborg-Skrumsager, Chr.f;19
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Jørgen Meyer, Kolding Nord;10
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Yrsa Mastrup, Vamdrup;7
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Mette Balsby, Kolding;2
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Ahmad Mohammadi, Kolding;13
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Lennarth Hansen, Harte;4
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Glenn Lundt, Vamdrup;3
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Morten Hansen, Agtrup;8
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Niels Henning Bladt, Brændkjær;11
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Jan Schjerning, Lunderskov;12
1. Centrum Nord;V;Venstre, Danmarks Liberale Parti;Anette Juhl, Sdr. Stenderup;3
1. Centrum Nord;Y;Kryds for Kolding;Listestemmer;1
1. Centrum Nord;Y;Kryds for Kolding;Simon Maegaard, Kolding;22
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;78
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Benny Dall, Vonsild;83
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Hanne Dam, Kolding;40
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Jannie Winberg, Dalby;2
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Ivan Balleby, Kolding;5
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Margot Pedersen, Harte;1
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Brian Simonsen, Vamdrup Ødis-Br.;3
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Alice Munkholm Dall, Kolding;8
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Erik Voss, Kolding;6
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Daniela Skov, Kolding;2
1. Centrum Nord;Ø;Enhedslisten - De Rød-Grønne;Ole Maass, Kolding;1
2. Nordbyen;A;Socialdemokratiet;Listestemmer;108
2. Nordbyen;A;Socialdemokratiet;Birgitte Munk Grunnet;189
2. Nordbyen;A;Socialdemokratiet;Filip Bekic Bladt;25
2. Nordbyen;A;Socialdemokratiet;Poul Fremmelev;11
2. Nordbyen;A;Socialdemokratiet;Vibeke Boisen Brandhof;3
2. Nordbyen;A;Socialdemokratiet;Per Bødker Andersen;23
2. Nordbyen;A;Socialdemokratiet;Folmer Krogh;12
2. Nordbyen;A;Socialdemokratiet;Elvis Comic;25
2. Nordbyen;A;Socialdemokratiet;Jane Bødskov Petersen;7
2. Nordbyen;A;Socialdemokratiet;Gerrit Toet;5
2. Nordbyen;A;Socialdemokratiet;Gitte Guldberg Spanier;4
2. Nordbyen;A;Socialdemokratiet;Michael Jørgensen;5
2. Nordbyen;A;Socialdemokratiet;Bjarne Stolten Thomsen;3
2. Nordbyen;A;Socialdemokratiet;Hamlaoui Bahloul;153
2. Nordbyen;A;Socialdemokratiet;Jacob Bøegh;5
2. Nordbyen;B;Radikale Venstre;Listestemmer;48
2. Nordbyen;B;Radikale Venstre;Merete Due Paarup, Jordrup;21
2. Nordbyen;B;Radikale Venstre;Margreet Smit, Sdr. Stenderup;7
2. Nordbyen;B;Radikale Venstre;Jonathan Dyring Løvbom, Hjarup;18
2. Nordbyen;B;Radikale Venstre;Vahida Hadzija, Kolding;52
2. Nordbyen;B;Radikale Venstre;Charlotte Enevoldsen, Kolding;4
2. Nordbyen;B;Radikale Venstre;Bjørn Olsen, Seest;7
2. Nordbyen;B;Radikale Venstre;Kenny C. Holm, Sjølund;3
2. Nordbyen;B;Radikale Venstre;Bo Skibelund, Almind;1
2. Nordbyen;B;Radikale Venstre;Knud Nørregaard, Bramdrupdam;12
2. Nordbyen;B;Radikale Venstre;Preben Tamborg Pedersen, Kolding S;2
2. Nordbyen;B;Radikale Venstre;Hans Krab Koed, Fovslet;2
2. Nordbyen;B;Radikale Venstre;Ole Holst, Drejens;1
2. Nordbyen;B;Radikale Venstre;Jens Sørensen, Kolding;0
2. Nordbyen;B;Radikale Venstre;Erik Krab Koed, Almind-Viuf;1
2. Nordbyen;B;Radikale Venstre;Lars Keller, Sdr. Bjert;0
2. Nordbyen;C;Det Konservative Folkeparti;Listestemmer;37
2. Nordbyen;C;Det Konservative Folkeparti;Knud Erik Langhoff;38
2. Nordbyen;C;Det Konservative Folkeparti;Gitte Grønbæk;12
2. Nordbyen;C;Det Konservative Folkeparti;Freddy Christensen;5
2. Nordbyen;C;Det Konservative Folkeparti;Jacob Silberling Knudsen;9
2. Nordbyen;C;Det Konservative Folkeparti;Casper N. Maglekær;4
2. Nordbyen;C;Det Konservative Folkeparti;Mirela Tanovic;6
2. Nordbyen;C;Det Konservative Folkeparti;Jørgen Bøytler;2
2. Nordbyen;C;Det Konservative Folkeparti;Dan Foss Kragh;3
2. Nordbyen;C;Det Konservative Folkeparti;Daniel Klestrup Bjærge;3
2. Nordbyen;C;Det Konservative Folkeparti;Betina Wettengel;6
2. Nordbyen;C;Det Konservative Folkeparti;René Nikolaj Andersen;2
2. Nordbyen;C;Det Konservative Folkeparti;Christian Saxov;5
2. Nordbyen;C;Det Konservative Folkeparti;Mette Borchert Vahlun;2
2. Nordbyen;C;Det Konservative Folkeparti;Signe Bøje Sahner;1
2. Nordbyen;C;Det Konservative Folkeparti;Jesper Termansen;2
2. Nordbyen;D;Nye Borgerlige;Listestemmer;25
2. Nordbyen;D;Nye Borgerlige;Mikael Fiurendal;12
2. Nordbyen;D;Nye Borgerlige;Jan Tambo;6
2. Nordbyen;D;Nye Borgerlige;Allan Søllingvraa Rasmussen;5
2. Nordbyen;D;Nye Borgerlige;Christina Britten;4
2. Nordbyen;D;Nye Borgerlige;Dorte Noer;0
2. Nordbyen;D;Nye Borgerlige;Peter Krogsten;1
2. Nordbyen;D;Nye Borgerlige;Anders Thygesen;1
2. Nordbyen;F;SF - Socialistisk Folkeparti;Listestemmer;44
2. Nordbyen;F;SF - Socialistisk Folkeparti;Villy Søvndal, Sdr. Bjert;296
2. Nordbyen;F;SF - Socialistisk Folkeparti;Hans Holmer, Kolding;22
2. Nordbyen;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen, Kolding;11
2. Nordbyen;F;SF - Socialistisk Folkeparti;Marianne Jespersen, Kolding;35
2. Nordbyen;F;SF - Socialistisk Folkeparti;Iben Lehmann Rasmussen, Bramdrupd.;28
2. Nordbyen;F;SF - Socialistisk Folkeparti;Jørn Chemnitz, Kolding;20
2. Nordbyen;F;SF - Socialistisk Folkeparti;Abdullah Ismail, Brændkjær;172
2. Nordbyen;F;SF - Socialistisk Folkeparti;Ole Damborg, Bramdrupdam;8
2. Nordbyen;F;SF - Socialistisk Folkeparti;Mette T. R. Andersen, Kolding;6
2. Nordbyen;F;SF - Socialistisk Folkeparti;Nanett Jensen, Vamdrup;0
2. Nordbyen;F;SF - Socialistisk Folkeparti;Erik Dyg Sørensen, Kolding;1
2. Nordbyen;F;SF - Socialistisk Folkeparti;Poul Erik Nørregaard, Kolding;1
2. Nordbyen;F;SF - Socialistisk Folkeparti;Gitte Høien Johnsen, Chr.feld;1
2. Nordbyen;F;SF - Socialistisk Folkeparti;Jesper Elkjær, Kolding;10
2. Nordbyen;I;Liberal Alliance;Listestemmer;8
2. Nordbyen;I;Liberal Alliance;Helena Artmann Andresen;12
2. Nordbyen;I;Liberal Alliance;Mikkel Pedersen;1
2. Nordbyen;I;Liberal Alliance;Carsten Andersen;0
2. Nordbyen;I;Liberal Alliance;Martin Kodahl;2
2. Nordbyen;I;Liberal Alliance;Dennis Paaske;11
2. Nordbyen;K;Kristendemokraterne;Listestemmer;0
2. Nordbyen;K;Kristendemokraterne;Jens Chr. Olesen, Christiansfeld;6
