kommune_id,kommune_dagi_id,kommune_navn,listebogstav,partier,bogstav,procent_21,stemmer_21
153,389106,Brøndby,C,Konservative,K,7.564855766057166,1146
153,389106,Brøndby,V,Venstre,V,6.548287015644597,992
153,389106,Brøndby,F,SF,SF,6.2116311307677075,941
153,389106,Brøndby,O,Dansk Folkeparti,DF,6.033401544656413,914
153,389106,Brøndby,B,Radikale,R,5.280876625519836,800
153,389106,Brøndby,D,Nye Borgerlige,D,4.719783484058353,715
153,389106,Brøndby,I,Liberal Alliance,LA,1.7756947653310449,269
153,389106,Brøndby,Æ,Frihedslisten,Æ,0.547890949897683,83
155,389107,Dragør,C,Konservative,K,34.27140472215597,2874
155,389107,Dragør,T,Tværpolitisk Forening,T,18.518960171714763,1553
155,389107,Dragør,A,Socialdemokratiet,S,14.83424755544956,1244
155,389107,Dragør,V,Venstre,V,12.055807297877415,1011
155,389107,Dragør,L,Sydamagerlisten,L,6.3081326019556405,529
155,389107,Dragør,B,Radikale,R,4.113999523014548,345
155,389107,Dragør,F,SF,SF,3.7324111614595754,313
155,389107,Dragør,O,Dansk Folkeparti,DF,3.25542570951586,273
155,389107,Dragør,D,Nye Borgerlige,D,2.0510374433579774,172
155,389107,Dragør,I,Liberal Alliance,LA,0.6200810875268304,52
155,389107,Dragør,E,Anne Grønlund,E,0.23849272597185783,20
217,389124,Helsingør,C,Konservative,K,34.74355598466895,11875
217,389124,Helsingør,A,Socialdemokratiet,S,26.048158225811168,8903
217,389124,Helsingør,Ø,Enhedslisten,EL,6.980894701424852,2386
217,389124,Helsingør,B,Radikale,R,6.723426665496357,2298
217,389124,Helsingør,D,Nye Borgerlige,D,6.287486468299249,2149
217,389124,Helsingør,V,Venstre,V,5.573597823224787,1905
217,389124,Helsingør,F,SF,SF,5.079142163316656,1736
217,389124,Helsingør,O,Dansk Folkeparti,DF,4.6870885631528125,1602
217,389124,Helsingør,Å,Alternativet,ALT,2.3728020129319174,811
217,389124,Helsingør,I,Liberal Alliance,LA,1.261008221422511,431
217,389124,Helsingør,J,Listehansen,J,0.17554638813306417,60
217,389124,Helsingør,P,Bella Listen,P,0.0380350507621639,13
217,389124,Helsingør,H,Projekt Transparens,H,0.029257731355510692,10
101,389103,København,Ø,Enhedslisten,EL,24.6420781926495,75698
101,389103,København,A,Socialdemokratiet,S,17.212148832969824,52874
101,389103,København,C,Konservative,K,13.077248608353138,40172
101,389103,København,B,Radikale,R,11.943097106025586,36688
101,389103,København,F,SF,SF,11.010775090334972,33824
101,389103,København,V,Venstre,V,7.6753800579445945,23578
101,389103,København,Å,Alternativet,ALT,2.9258764933754353,8988
101,389103,København,I,Liberal Alliance,LA,2.7435788925420748,8428
101,389103,København,D,Nye Borgerlige,D,2.101305381034539,6455
101,389103,København,O,Dansk Folkeparti,DF,1.922914157361893,5907
101,389103,København,U,Klimapartiet Momentum,U,0.965851752986751,2967
101,389103,København,G,Veganerpartiet,G,0.5986522998795534,1839
101,389103,København,M,Danmark for Alle,M,0.46420781926495003,1426
101,389103,København,L,Københavnerlisten,L,0.44955890491226924,1381
101,389103,København,R,Kommunistisk Parti,R,0.4020313161235718,1235
101,389103,København,K,Kristendemokraterne,KD,0.3864058074807123,1187
101,389103,København,T,Frihedslisten,T,0.36915264168755496,1134
101,389103,København,J,Hampepartiet,J,0.1865295094241349,573
101,389103,København,Y,Kærlighedspartiet (Regnbuefolket /,Y,0.1595104007291904,490
101,389103,København,Z,Rolig Revolution,Z,0.14486148637650964,445
101,389103,København,Q,Frie Grønne,FG,0.13184022917412677,405
101,389103,København,Æ,Bæredygtigt samfund,Æ,0.11914450340180345,366
101,389103,København,N,Kommunisterne,N,0.11458706338096944,352
101,389103,København,E,Christiania-Listen,E,0.10579771476936098,325
101,389103,København,H,Grøn Omstilling,H,0.07584882320388033,233
101,389103,København,P,Copenhagen,P,0.02474038868452749,76
707,389187,Norddjurs,A,Socialdemokratiet,S,31.4072881014697,6240
707,389187,Norddjurs,V,Venstre,V,19.528890678477953,3880
707,389187,Norddjurs,C,Konservative,K,13.921884437286089,2766
707,389187,Norddjurs,I,Liberal Alliance,LA,9.205758002818602,1829
707,389187,Norddjurs,F,SF,SF,8.350110730823435,1659
707,389187,Norddjurs,Ø,Enhedslisten,EL,5.420777129051742,1077
707,389187,Norddjurs,D,Nye Borgerlige,D,5.204348701429434,1034
707,389187,Norddjurs,O,Dansk Folkeparti,DF,4.202738071270384,835
707,389187,Norddjurs,B,Radikale,R,2.6575397624320516,528
707,389187,Norddjurs,J,Frie Danske,J,0.10066438494060802,20
169,389114,Høje-Taastrup,C,Konservative,K,44.59012219959267,10509
169,389114,Høje-Taastrup,A,Socialdemokratiet,S,27.51612355736592,6485
169,389114,Høje-Taastrup,Ø,Enhedslisten,EL,5.668703326544467,1336
169,389114,Høje-Taastrup,F,SF,SF,5.308044806517312,1251
169,389114,Høje-Taastrup,B,Radikale,R,4.319416157501697,1018
169,389114,Høje-Taastrup,O,Dansk Folkeparti,DF,4.107264086897488,968
169,389114,Høje-Taastrup,V,Venstre,V,2.98285811269518,703
169,389114,Høje-Taastrup,D,Nye Borgerlige,D,2.847080787508486,671
169,389114,Høje-Taastrup,I,Liberal Alliance,LA,1.7778343516632722,419
169,389114,Høje-Taastrup,Å,Alternativet,ALT,0.8825526137135099,208
390,389149,Vordingborg,A,Socialdemokratiet,S,35.56025032885558,8921
390,389149,Vordingborg,V,Venstre,V,22.701000518196675,5695
390,389149,Vordingborg,C,Konservative,K,11.121297883365887,2790
390,389149,Vordingborg,F,SF,SF,7.8207836728185915,1962
390,389149,Vordingborg,Ø,Enhedslisten,EL,7.28664248415514,1828
390,389149,Vordingborg,D,Nye Borgerlige,D,4.241240483118746,1064
390,389149,Vordingborg,O,Dansk Folkeparti,DF,4.233268226571531,1062
390,389149,Vordingborg,B,Radikale,R,3.2128193885279233,806
390,389149,Vordingborg,Æ,Fælleslisten,Æ,2.8660262287240403,719
390,389149,Vordingborg,Å,Alternativet,ALT,0.9566707856658828,240
846,389202,Mariagerfjord,A,Socialdemokratiet,S,36.81483136028591,8241
846,389202,Mariagerfjord,V,Venstre,V,32.334152334152336,7238
846,389202,Mariagerfjord,C,Konservative,K,11.512173330355148,2577
846,389202,Mariagerfjord,O,Dansk Folkeparti,DF,4.55662273844092,1020
846,389202,Mariagerfjord,D,Nye Borgerlige,D,3.3817288362742906,757
846,389202,Mariagerfjord,Ø,Enhedslisten,EL,3.086888541433996,691
846,389202,Mariagerfjord,F,SF,SF,3.064552155461246,686
846,389202,Mariagerfjord,M,Mariagerfjordlisten,M,2.6044226044226044,583
846,389202,Mariagerfjord,B,Radikale,R,2.1353584989948624,478
846,389202,Mariagerfjord,K,Kristendemokraterne,KD,0.509269600178691,114
740,389192,Silkeborg,A,Socialdemokratiet,S,28.56117755289788,15523
740,389192,Silkeborg,V,Venstre,V,26.695492180312787,14509
740,389192,Silkeborg,C,Konservative,K,14.114075436982521,7671
740,389192,Silkeborg,Ø,Enhedslisten,EL,7.679852805887764,4174
740,389192,Silkeborg,F,SF,SF,6.643974241030359,3611
740,389192,Silkeborg,B,Radikale,R,5.321067157313707,2892
740,389192,Silkeborg,D,Nye Borgerlige,D,4.093836246550138,2225
740,389192,Silkeborg,O,Dansk Folkeparti,DF,2.3054277828886844,1253
740,389192,Silkeborg,K,Kristendemokraterne,KD,2.001839926402944,1088
740,389192,Silkeborg,I,Liberal Alliance,LA,1.2732290708371665,692
740,389192,Silkeborg,Å,Alternativet,ALT,0.7506899724011039,408
740,389192,Silkeborg,Æ,Deltagerlisten,Æ,0.35878564857405704,195
740,389192,Silkeborg,E,Carsten Ørum Skytt,E,0.20055197792088314,109
820,389207,Vesthimmerlands,V,Venstre,V,31.770399666944215,6105
820,389207,Vesthimmerlands,C,Konservative,K,23.860324729392175,4585
820,389207,Vesthimmerlands,A,Socialdemokratiet,S,17.89654454621149,3439
820,389207,Vesthimmerlands,F,SF,SF,11.906744379683596,2288
820,389207,Vesthimmerlands,O,Dansk Folkeparti,DF,3.4554537885095757,664
820,389207,Vesthimmerlands,L,VesthimmerlandsListen,L,3.3982098251457122,653
820,389207,Vesthimmerlands,D,Nye Borgerlige,D,3.3878018318068275,651
820,389207,Vesthimmerlands,B,Radikale,R,2.019150707743547,388
820,389207,Vesthimmerlands,Ø,Enhedslisten,EL,1.26977518734388,244
820,389207,Vesthimmerlands,K,Kristendemokraterne,KD,0.5776436303080766,111
820,389207,Vesthimmerlands,Z,Fremskridtspartiet,Z,0.4579517069109076,88
727,389189,Odder,V,Venstre,V,31.09007543262831,4204
727,389189,Odder,A,Socialdemokratiet,S,25.15900014790711,3402
727,389189,Odder,C,Konservative,K,13.496524182813193,1825
727,389189,Odder,Ø,Enhedslisten,EL,11.536754917911551,1560
727,389189,Odder,B,Radikale,R,8.549031208401123,1156
727,389189,Odder,F,SF,SF,5.797958881822216,784
727,389189,Odder,D,Nye Borgerlige,D,2.6919094808460287,364
727,389189,Odder,O,Dansk Folkeparti,DF,1.3311640289897944,180
727,389189,Odder,T,Verdensmål med Vilje,T,0.34758171868066856,47
741,389191,Samsø,A,Socialdemokratiet,S,32.281931464174455,829
741,389191,Samsø,V,Venstre,V,25.46728971962617,654
741,389191,Samsø,C,Konservative,K,23.169781931464176,595
741,389191,Samsø,F,SF,SF,13.045171339563863,335
741,389191,Samsø,Ø,Enhedslisten,EL,4.984423676012461,128
741,389191,Samsø,O,Dansk Folkeparti,DF,1.0514018691588785,27
223,389126,Hørsholm,C,Konservative,K,36.89139866400385,5357
223,389126,Hørsholm,V,Venstre,V,26.485779216307414,3846
223,389126,Hørsholm,A,Socialdemokratiet,S,11.280214861235452,1638
223,389126,Hørsholm,B,Radikale,R,6.039528958060739,877
223,389126,Hørsholm,Q,Frie Grønne,FG,5.77095241374561,838
223,389126,Hørsholm,F,SF,SF,4.249018662626541,617
223,389126,Hørsholm,I,Liberal Alliance,LA,3.1747124853660216,461
223,389126,Hørsholm,O,Dansk Folkeparti,DF,2.913022519110254,423
223,389126,Hørsholm,D,Nye Borgerlige,D,2.844156738516631,413
223,389126,Hørsholm,K,Kristendemokraterne,KD,0.35121548102747746,51
480,389163,Nordfyns,V,Venstre,V,42.57776122182902,6858
480,389163,Nordfyns,A,Socialdemokratiet,S,28.06233314707891,4520
480,389163,Nordfyns,C,Konservative,K,8.00273173154529,1289
480,389163,Nordfyns,F,SF,SF,6.941081517352704,1118
480,389163,Nordfyns,O,Dansk Folkeparti,DF,6.4381945737877935,1037
480,389163,Nordfyns,D,Nye Borgerlige,D,3.14769975786925,507
480,389163,Nordfyns,B,Radikale,R,3.048364065313218,491
480,389163,Nordfyns,Ø,Enhedslisten,EL,1.7818339852238156,287
450,389160,Nyborg,V,Venstre,V,52.00829919668032,9776
450,389160,Nyborg,A,Socialdemokratiet,S,27.43522902590839,5157
450,389160,Nyborg,F,SF,SF,7.006437197425121,1317
450,389160,Nyborg,C,Konservative,K,3.3356386657445336,627
450,389160,Nyborg,Ø,Enhedslisten,EL,3.213278714688514,604
450,389160,Nyborg,D,Nye Borgerlige,D,2.037559184976326,383
450,389160,Nyborg,O,Dansk Folkeparti,DF,2.0215991913603233,380
450,389160,Nyborg,B,Radikale,R,1.7821992871202852,335
450,389160,Nyborg,M,Vi Lokale Demokrater,M,0.7181997127201148,135
450,389160,Nyborg,I,Liberal Alliance,LA,0.4415598233760707,83
187,389120,Vallensbæk,C,Konservative,K,53.88452425489463,4321
187,389120,Vallensbæk,A,Socialdemokratiet,S,20.81306896121711,1669
187,389120,Vallensbæk,O,Dansk Folkeparti,DF,6.334954483102631,508
187,389120,Vallensbæk,T,VallensbækListen,T,5.200149644594089,417
187,389120,Vallensbæk,Ø,Enhedslisten,EL,4.676393565282455,375
187,389120,Vallensbæk,F,SF,SF,4.140167103130066,332
187,389120,Vallensbæk,D,Nye Borgerlige,D,2.5190173338321484,202
187,389120,Vallensbæk,B,Radikale,R,2.431724653946876,195
580,389169,Aabenraa,V,Venstre,V,33.43663350187571,10250
580,389169,Aabenraa,A,Socialdemokratiet,S,28.30859566139292,8678
580,389169,Aabenraa,C,Konservative,K,11.560919915185124,3544
580,389169,Aabenraa,S,Slesvigsk Parti,SP,7.362583591583754,2257
580,389169,Aabenraa,D,Nye Borgerlige,D,6.671016147447398,2045
580,389169,Aabenraa,O,Dansk Folkeparti,DF,5.858750611645735,1796
580,389169,Aabenraa,F,SF,SF,3.2523242537922035,997
580,389169,Aabenraa,Ø,Enhedslisten,EL,1.7060838362420487,523
580,389169,Aabenraa,K,Kristendemokraterne,KD,0.7568096558473333,232
580,389169,Aabenraa,I,Liberal Alliance,LA,0.5643451312999511,173
580,389169,Aabenraa,Å,Alternativet,ALT,0.5219376936878161,160
810,389199,Brønderslev,V,Venstre,V,39.93659235017386,7810
810,389199,Brønderslev,A,Socialdemokratiet,S,30.28737983227654,5923
810,389199,Brønderslev,C,Konservative,K,7.844139905911229,1534
810,389199,Brønderslev,J,Borgerlisten,J,5.987932092452445,1171
810,389199,Brønderslev,O,Dansk Folkeparti,DF,4.336265084884435,848
810,389199,Brønderslev,D,Nye Borgerlige,D,3.4516260994068313,675
810,389199,Brønderslev,F,SF,SF,2.6283493556964617,514
810,389199,Brønderslev,Ø,Enhedslisten,EL,2.5363059930456124,496
810,389199,Brønderslev,B,Radikale,R,1.2170177950501124,238
810,389199,Brønderslev,G,Veganerpartiet,G,0.7056657803231745,138
810,389199,Brønderslev,I,Liberal Alliance,LA,0.6085088975250562,119
810,389199,Brønderslev,K,Kristendemokraterne,KD,0.46021681325424424,90
157,389108,Gentofte,C,Konservative,K,57.036608960024125,22700
157,389108,Gentofte,B,Radikale,R,10.336943139274856,4114
157,389108,Gentofte,A,Socialdemokratiet,S,8.696198396944647,3461
157,389108,Gentofte,F,SF,SF,6.99263800598005,2783
157,389108,Gentofte,V,Venstre,V,5.686072514384784,2263
157,389108,Gentofte,Ø,Enhedslisten,EL,5.339330133922963,2125
157,389108,Gentofte,I,Liberal Alliance,LA,2.50257544159401,996
157,389108,Gentofte,D,Nye Borgerlige,D,2.193522450312822,873
157,389108,Gentofte,O,Dansk Folkeparti,DF,0.6055428528354984,241
157,389108,Gentofte,Æ,Frihedslisten,Æ,0.3216161210080655,128
157,389108,Gentofte,K,Kristendemokraterne,KD,0.28895198371818387,115
849,389205,Jammerbugt,V,Venstre,V,46.00285674791503,9984
849,389205,Jammerbugt,A,Socialdemokratiet,S,28.558263834492926,6198
849,389205,Jammerbugt,C,Konservative,K,5.579873750172787,1211
849,389205,Jammerbugt,T,Lokallisten Jammerbugt,T,5.271160669031931,1144
849,389205,Jammerbugt,D,Nye Borgerlige,D,4.239045293277427,920
849,389205,Jammerbugt,O,Dansk Folkeparti,DF,3.4787817352439756,755
849,389205,Jammerbugt,F,SF,SF,2.8659632308897387,622
849,389205,Jammerbugt,Ø,Enhedslisten,EL,1.8845320923374649,409
849,389205,Jammerbugt,K,Kristendemokraterne,KD,0.963000506842372,209
849,389205,Jammerbugt,B,Radikale,R,0.6819333732663687,148
849,389205,Jammerbugt,Å,Alternativet,ALT,0.47458876652997284,103
400,389133,Bornholm,Ø,Enhedslisten,EL,23.06971992849238,5420
400,389133,Bornholm,A,Socialdemokratiet,S,15.391163701370564,3616
400,389133,Bornholm,O,Dansk Folkeparti,DF,15.310291989444114,3597
400,389133,Bornholm,C,Konservative,K,12.32655145994722,2896
400,389133,Bornholm,W,Bornholmerlisten,W,11.16455265174087,2623
400,389133,Bornholm,V,Venstre,V,9.555631224993617,2245
400,389133,Bornholm,K,Kristendemokraterne,KD,4.192559802502767,985
400,389133,Bornholm,F,SF,SF,2.9028688175704436,682
400,389133,Bornholm,B,Radikale,R,1.8855878096535286,443
400,389133,Bornholm,Å,Alternativet,ALT,1.7621520388184215,414
400,389133,Bornholm,D,Nye Borgerlige,D,1.6983059504554354,399
400,389133,Bornholm,G,Veganerpartiet,G,0.5533327658125479,130
400,389133,Bornholm,L,Lavere skatter og afgifter,L,0.18728185919809315,44
773,389197,Morsø,V,Venstre,V,46.08651312993966,5423
773,389197,Morsø,A,Socialdemokratiet,S,29.514744624798166,3473
773,389197,Morsø,O,Dansk Folkeparti,DF,6.118806832667629,720
773,389197,Morsø,C,Konservative,K,5.319962607291578,626
773,389197,Morsø,B,Radikale,R,3.6797824424237278,433
773,389197,Morsø,M,Demokratisk Balance,M,3.2293702727968046,380
773,389197,Morsø,Ø,Enhedslisten,EL,2.5240078184753973,297
773,389197,Morsø,F,SF,SF,2.099090677317923,247
773,389197,Morsø,D,Nye Borgerlige,D,1.4277215942891135,168
665,389183,Lemvig,V,Venstre,V,45.46800174140183,5222
665,389183,Lemvig,A,Socialdemokratiet,S,19.869394862864606,2282
665,389183,Lemvig,C,Konservative,K,13.48715716151502,1549
665,389183,Lemvig,F,SF,SF,9.865041358293427,1133
665,389183,Lemvig,D,Nye Borgerlige,D,3.892033086634741,447
665,389183,Lemvig,B,Radikale,R,3.4653896386591208,398
665,389183,Lemvig,O,Dansk Folkeparti,DF,3.0300391815411403,348
665,389183,Lemvig,I,Liberal Alliance,LA,0.9229429690901175,106
540,389167,Sønderborg,A,Socialdemokratiet,S,43.42996007637563,17514
540,389167,Sønderborg,V,Venstre,V,30.183251915590052,12172
540,389167,Sønderborg,S,Slesvigsk Parti,SP,8.031839710367745,3239
540,389167,Sønderborg,D,Nye Borgerlige,D,4.976814541126292,2007
540,389167,Sønderborg,O,Dansk Folkeparti,DF,4.103950207057307,1655
540,389167,Sønderborg,C,Konservative,K,2.6061943610980234,1051
540,389167,Sønderborg,Ø,Enhedslisten,EL,2.100329803853498,847
540,389167,Sønderborg,F,SF,SF,2.0061001314255957,809
540,389167,Sønderborg,B,Radikale,R,1.034046668485134,417
540,389167,Sønderborg,L,Fælleslisten,L,0.7637562923103628,308
540,389167,Sønderborg,I,Liberal Alliance,LA,0.33476330994123044,135
540,389167,Sønderborg,Æ,Frihedslisten,Æ,0.26285119150941055,106
540,389167,Sønderborg,M,Alsisk Parti,M,0.13142559575470528,53
540,389167,Sønderborg,H,Sønderborglisten,H,0.034716195105016494,14
269,389138,Solrød,V,Venstre,V,19.564717602881444,2553
269,389138,Solrød,A,Socialdemokratiet,S,16.759904973561195,2187
269,389138,Solrød,H,VoresSolrød,H,15.97057245765959,2084
269,389138,Solrød,I,Liberal Alliance,LA,14.89769330983217,1944
269,389138,Solrød,C,Konservative,K,11.288221319641352,1473
269,389138,Solrød,L,Havdruplisten,L,6.368304084604184,831
269,389138,Solrød,O,Dansk Folkeparti,DF,4.6287071806268685,604
269,389138,Solrød,F,SF,SF,3.7474135949114875,489
269,389138,Solrød,D,Nye Borgerlige,D,3.4408766955322245,449
269,389138,Solrød,Ø,Enhedslisten,EL,2.34500728025136,306
269,389138,Solrød,B,Radikale,R,0.9885815004981224,129
316,389140,Holbæk,A,Socialdemokratiet,S,58.988595438175274,23586
316,389140,Holbæk,V,Venstre,V,15.353641456582634,6139
316,389140,Holbæk,C,Konservative,K,5.687274909963986,2274
316,389140,Holbæk,B,Radikale,R,4.349239695878351,1739
316,389140,Holbæk,O,Dansk Folkeparti,DF,4.336734693877551,1734
316,389140,Holbæk,Ø,Enhedslisten,EL,4.129151660664266,1651
316,389140,Holbæk,D,Nye Borgerlige,D,3.0537214885954382,1221
316,389140,Holbæk,F,SF,SF,2.801120448179272,1120
316,389140,Holbæk,I,Liberal Alliance,LA,1.3005202080832332,520
760,389184,Ringkøbing-Skjern,V,Venstre,V,33.95462706055166,10402
760,389184,Ringkøbing-Skjern,K,Kristendemokraterne,KD,19.454871878570263,5960
760,389184,Ringkøbing-Skjern,A,Socialdemokratiet,S,14.95348457646483,4581
